DHSID,minor_roads_count,minor_roads_length,nocars_roads_count,nocars_roads_length,small_roads_count,small_roads_length,major_roads_count,major_roads_length,links_roads_count,links_roads_length,unknown_roads_count,unknown_roads_length,minor_roads_nearest-osmid,minor_roads_nearestdist,nocars_roads_nearest-osmid,nocars_roads_nearestdist,small_roads_nearest-osmid,small_roads_nearestdist,major_roads_nearest-osmid,major_roads_nearestdist,links_roads_nearest-osmid,links_roads_nearestdist,unknown_roads_nearest-osmid,unknown_roads_nearestdist,all_roads_length,all_roads_count,all_roads_nearestdist
TG201300000161,24.0,31653.376929196227,68.0,15772.91351986993,249.0,65845.68331177339,4.0,1064.00630938106,0.0,0.0,0.0,0.0,800258540,0.6417821760796524,460034143,0.6407490809315514,853233196,0.6378482924025698,276210072,0.6472565342863371,644490866,0.9839211173190388,873262814,1.2359507949742554,114335.98007022061,345.0,0.6378482924025698
TG201300000162,73.0,19170.9019730885,530.0,79400.35382700468,101.0,74431.77438318975,7.0,2109.7666577947457,0.0,0.0,0.0,0.0,800258546,0.6638372251578184,460034143,0.6663792634367918,853233196,0.6627219597527321,276210072,0.6654050402938362,644490866,0.9640718594998902,873262814,1.1750078820400849,175112.79684107768,711.0,0.6627219597527321
TG201300000163,242.0,427937.7208935281,878.0,1832018.542520472,423.0,394680.52564981824,20.0,30148.828903969723,2.0,38285.12748727704,0.0,0.0,956443106,0.9822576795297363,358627704,1.0275954686842297,996635608,1.0064393585955438,210274824,0.9195876828847954,976237867,1.0577147120542816,930159553,1.7294031792650153,2723070.7454550653,1565.0,0.9195876828847954
TG201300000164,1120.0,696662.0338786923,97.0,69047.28092603644,195.0,241198.81142311468,186.0,336770.2628936932,6.0,24695.79413348496,0.0,0.0,215063085,0.57404405343277,917519956,0.6505088375290001,959176504,0.5720007494932443,185503759,0.6768146242484236,685773665,0.9047584722164496,873262814,1.328657565973802,1368374.1832550217,1604.0,0.5720007494932443
TG201300000165,33.0,6009.72686627903,9.0,1136.0431983442247,39.0,20950.27462988582,6.0,8832.564172189586,0.0,0.0,0.0,0.0,949870149,0.03710627362741952,509492624,0.010680918581271511,438037920,0.06668196226977548,184267172,0.03352159672677403,690365461,0.24064256415880156,410309485,0.8075769056464578,36928.60886669866,87.0,0.010680918581271511
TG201300000166,19.0,2899.088921304737,0.0,0.0,1.0,107.12073759196755,1.0,274.08411436720655,0.0,0.0,0.0,0.0,368948793,0.8070079911771127,365211530,0.8236693421272203,368948780,0.8189623266512571,260801647,0.7850820271155386,976237867,0.9662829488026717,930159554,1.3892928562698048,3280.293773263911,21.0,0.7850820271155386
TG201300000167,28.0,15538.921509810187,9.0,1270.9937004208664,11.0,2630.545095668431,1.0,15656.336802510396,0.0,0.0,0.0,0.0,997040740,0.002188288141824223,992132174,0.059356802655862045,997124505,0.05031231181372295,376565183,0.1382617533645623,680278737,0.402512575332611,873262814,0.16526990082074902,35096.79710840988,49.0,0.002188288141824223
TG201300000168,15.0,7492.009046786265,3.0,26133.6539606741,3.0,421.8027222286812,6.0,22520.872766523877,0.0,0.0,0.0,0.0,843999896,0.002944667232620712,842810437,0.02417128682515919,848961935,0.009238795424168047,368070516,0.038471092394082244,630810014,0.17011164582441127,410309485,0.24612784770063767,56568.33849621292,27.0,0.002944667232620712
TG201300000169,22.0,19434.41048830641,5.0,711.2339390167305,16.0,2658.4783227672574,2.0,281.4833447215343,0.0,0.0,0.0,0.0,415373679,0.8644824812438923,364812117,0.9024102564564248,373793629,0.8963021270418331,260801647,0.7752588468205135,685774506,1.0602880510687342,930159554,1.2265017404109817,23085.60609481193,45.0,0.7752588468205135
TG201300000170,368.0,153437.22186051586,5.0,1322.675304607457,39.0,6002.690179357902,3.0,19954.528757892087,0.0,0.0,0.0,0.0,945159132,0.003621341770850086,488484954,0.0110179399956374,496316309,0.010533948581523398,37706271,0.017248420240120903,791106337,0.0557779513935191,410309485,0.14746888235199077,180717.1161023733,415.0,0.003621341770850086
TG201300000171,18.0,11942.25878343492,2.0,540.9272539415033,2.0,149.76103194660237,1.0,274.08411436720655,0.0,0.0,0.0,0.0,214438776,0.0005273020576250207,401803260,0.0655035125323178,373574057,0.09318216449540452,167223098,0.11115980655825317,685773665,0.2383173842312066,873262814,0.838446143488689,12907.031183690231,23.0,0.0005273020576250207
TG201300000172,36.0,14785.601995194595,2.0,389.89395373502026,18.0,3942.22322865622,15.0,8035.258797097844,0.0,0.0,0.0,0.0,513247406,0.4197880201779688,914268075,0.572494149746961,511443805,0.43290746783741096,286831206,0.6186502270652263,685773665,0.9053379510685824,873262814,1.5312820250279966,27152.97797468368,71.0,0.4197880201779688
TG201300000173,91.0,46320.627987418266,0.0,0.0,11.0,3240.2962007800706,9.0,2904.4451711656934,0.0,0.0,0.0,0.0,372155933,0.5401129695516665,372155959,0.602909987128128,898440169,0.6738886015186695,171809806,0.4789507564270246,690365460,1.1417919081587213,410309485,1.7492653656199586,52465.36935936403,111.0,0.4789507564270246
TG201300000174,347.0,151560.7867275604,839.0,292966.93091416947,54.0,10546.920372778599,3.0,1289.4944341983257,0.0,0.0,0.0,0.0,315922279,0.11863801811829706,316526676,0.14304226999719383,567896374,0.14140841786248062,183091772,0.10785428163977112,644490866,0.36564737951956006,873262814,0.6317941569289363,456364.1324487068,1243.0,0.10785428163977112
TG201300000175,890.0,405157.92398782686,203.0,168698.41893689174,258.0,179234.71474720724,43.0,45069.16269067922,2.0,12637.762310654378,0.0,0.0,372155949,0.5004497160838638,372171552,0.5466082596983696,372362898,0.6776731147945806,171809806,0.5533630110642649,690365460,1.2261403703802995,410309485,1.7760282942532373,810797.9826732595,1396.0,0.5004497160838638
TG201300000176,1347.0,984240.8034169357,58.0,21491.699047947517,92.0,38981.96934720913,164.0,391052.3670886903,7.0,39911.19252634076,0.0,0.0,185067766,0.007862425036200561,409947302,0.0011638274732274768,409770383,0.006352811222378738,185095721,0.015730414280526264,448705723,0.23642469195057608,410309485,0.6610699973263101,1475678.0314271234,1668.0,0.0011638274732274768
TG201300000177,3559.0,1660212.402764386,664.0,397624.1402598664,131.0,101014.93390743021,42.0,84156.9149249799,0.0,0.0,0.0,0.0,475385532,0.06960588983709695,452925267,0.14026190911533865,779663123,0.10625386392818444,40927231,0.18698643405291018,685773665,0.6041296195078858,410309485,1.1992497715520762,2243008.3918566625,4396.0,0.06960588983709695
TG201300000178,5.0,2884.6887980785436,7.0,285.7399602932491,9.0,2335.7311386302063,0.0,0.0,0.0,0.0,0.0,0.0,509445927,0.3405904957029567,579722330,0.37027434532746156,579722332,0.36637515246963337,324048779,0.34461612665159086,579642902,0.3713634208355291,930159554,0.43729802070484936,5506.159897001999,21.0,0.3405904957029567
TG201300000179,1293.0,1191436.4274565103,61.0,27266.49740127323,125.0,35761.751367824516,172.0,423256.5818049117,8.0,55567.52932885115,0.0,0.0,956443106,1.2027529727729436,358627704,1.2082800177525206,358627706,1.2135239035959229,210274824,1.13941315033424,976237867,1.256060223620897,930159553,1.9021397552620856,1733288.787359371,1659.0,1.13941315033424
TG201300000180,896.0,575975.4129198389,78.0,88339.56561625304,315.0,457885.66147726995,195.0,410889.6951144174,10.0,50860.5180471682,0.0,0.0,800258540,1.0567254801987245,460034143,1.0540760902552326,853233196,1.0519355652211593,276210072,1.0652096563696631,685774506,1.3923448910468716,930159554,1.4985420522180137,1583950.8531749474,1494.0,1.0519355652211593
TG201300000181,819.0,493895.7432406459,108.0,71490.57374749942,155.0,125343.29676649898,140.0,267135.475955836,6.0,35950.84178613994,0.0,0.0,181382719,0.0025282434622249756,235079088,0.0022431509014277694,235079163,0.002742792262561053,235079067,0.0020409640527078612,246673578,0.03074195786623781,410309485,0.0853707092145521,993815.9314966203,1228.0,0.0020409640527078612
TG201300000182,183.0,48862.886142775176,174.0,91651.433326698,228.0,141624.73397155767,9.0,4259.949262012869,0.0,0.0,0.0,0.0,891310430,0.0951969235237699,268095833,0.2706483074429006,996635608,0.15321845154106087,210274810,0.11488140416939467,976237866,0.5408801864167109,930159553,1.0855320363372543,286399.0027030437,594.0,0.0951969235237699
TG201300000183,121.0,95642.65081412898,150.0,208083.9547721448,48.0,18529.82784032772,8.0,1977.6201366868374,0.0,0.0,0.0,0.0,383932082,0.03739383765802303,923118340,0.09119802695675712,383932035,0.050516838532235306,325860722,0.02215530832299315,331761934,0.4816320881197299,873262814,0.3995220211247238,324234.0535632883,327.0,0.02215530832299315
TG201300000184,511.0,304090.9232998425,198.0,96776.42205112783,25.0,21045.59402273227,24.0,30078.11201706247,0.0,0.0,0.0,0.0,380351832,0.0038226422661712966,887622424,0.027208160611087093,910505895,0.02380110988918691,406141110,0.05032020268561558,644490866,0.14810291399872863,873262814,0.5130432552652618,451991.0513907651,758.0,0.0038226422661712966
TG201300000185,10.0,5524.05797690247,0.0,0.0,0.0,0.0,4.0,981.2525879925655,0.0,0.0,0.0,0.0,235079148,0.00024474198514047894,235079109,0.003289436329404746,383412017,0.0020661587493205793,235079067,0.003792397217482748,246673578,0.05048335082174887,410309485,0.105096960824568,6505.310564895035,14.0,0.00024474198514047894
TG201300000186,640.0,280713.6945977228,332.0,229522.5979415383,254.0,316715.48036220355,9.0,5646.292055294162,1.0,329.4719373136818,0.0,0.0,358627691,0.7098717371691042,358627704,0.7049799967610659,358627706,0.7098212975611949,210274824,0.6562224631227824,976237867,0.7390335593774033,930159553,1.4068719976165283,832927.5368940724,1236.0,0.6562224631227824
TG201300000187,919.0,644602.5415207088,122.0,84395.643235402,251.0,239183.08014239592,105.0,178788.17454357148,8.0,33453.42736119521,0.0,0.0,368948793,0.6741848806988668,365211530,0.7028060847866666,368948780,0.6977419941029884,260801647,0.5956058384630937,685774506,0.8774178902605378,930159554,1.1443775486305579,1180422.8668032736,1405.0,0.5956058384630937
TG201300000188,104.0,107787.63201354624,384.0,249264.42796821406,67.0,143937.64482570082,6.0,1691.3305483270858,0.0,0.0,0.0,0.0,220462326,1.074523298844196,459659931,1.1524020204073662,406360379,1.140277194397299,447746188,1.0872401611155948,644490866,1.4255347920651469,873262814,1.7775639002172903,502681.0353557882,561.0,1.074523298844196
TG201300000189,42.0,19262.33301859631,0.0,0.0,6.0,1416.3202657213578,2.0,1989.1823802846263,0.0,0.0,0.0,0.0,368948793,0.7272743884090707,365211530,0.7552151510802654,368948780,0.7501436117351559,260801647,0.6514539038372775,685774506,0.9324124447480964,930159554,1.1998995039170457,22667.835664602295,50.0,0.6514539038372775
TG201300000190,91.0,99159.5628576662,0.0,0.0,13.0,2990.383979051416,5.0,19547.220864547984,0.0,0.0,0.0,0.0,246412420,1.5419852830258145,460034143,1.549539000060544,1008778873,1.5475458470476933,447746188,1.51235456886416,644490866,1.9178896620889312,873262814,2.2964486747638064,121697.1677012656,109.0,1.51235456886416
TG201300000191,588.0,435421.83728545817,435.0,261385.46514413593,10.0,2400.6998602024337,32.0,31883.228660000634,1.0,17846.539584160255,0.0,0.0,246412420,1.269001362649027,460034143,1.2800828420818025,1008778873,1.2734171104992276,447746188,1.223324309762846,644490866,1.597128688777092,873262814,1.9644876599096306,748937.7705339573,1066.0,1.223324309762846
TG201300000192,23.0,3527.821402072206,15.0,8107.041990610865,2.0,165.79445612502548,5.0,2640.973932495845,0.0,0.0,0.0,0.0,509445927,0.5322073683274241,579722330,0.6148163993435196,579722332,0.6107181747957183,324048779,0.5845005697371686,579642902,0.6157507101293929,930159554,0.6835197067927189,14441.63178130394,45.0,0.5322073683274241
TG201300000193,227.0,142038.5910626824,489.0,120125.36318130381,104.0,91963.00138907114,9.0,4378.032686570322,0.0,0.0,0.0,0.0,558854917,0.38737030995489025,714596589,0.41247779748173824,643546558,0.4271557785225825,37708910,0.2965968313989873,690365461,0.7821046525447111,410309485,1.383258381938733,358504.9883196276,829.0,0.2965968313989873
TG201300000194,1401.0,632664.8821599607,447.0,368103.83696486684,364.0,284851.73996244324,52.0,65257.90372002991,2.0,12637.762310654378,0.0,0.0,220462326,0.874195087247831,917519956,0.9774802653548895,959176504,0.9065811380981559,381164739,0.981986802732749,685773665,1.2210232930490703,873262814,1.4907092186344317,1363516.125117955,2266.0,0.874195087247831
TG201300000195,1110.0,539604.2215789069,949.0,522389.3042794625,351.0,91184.43764126897,27.0,29736.445141383036,1.0,1088.3911072948322,0.0,0.0,209558786,0.08113968882328533,393006232,0.1324445440131079,396314055,0.11428303212798037,218877577,0.04902223316042312,331761934,0.20434047786921858,410309485,0.4953076688330701,1184002.7997483164,2438.0,0.04902223316042312
TG201300000196,478.0,216333.14354621168,57.0,18432.62707156654,18.0,4360.32436940367,20.0,23717.88232548596,0.0,0.0,0.0,0.0,692166077,0.002848279795295674,258344066,0.002726089474791361,258344057,0.023800348859532004,371381399,0.048327855240836465,690365460,0.14198428140196712,410309485,0.49827078737573616,262843.9773126679,573.0,0.002726089474791361
TG201300000197,221.0,63780.32890511379,77.0,11420.027447619519,76.0,21713.594596662944,15.0,24315.597786434264,0.0,0.0,0.0,0.0,316562418,0.3926656037065294,316528232,0.4936816192279963,567896374,0.4936813610995848,183091772,0.46157741897271576,680278737,0.6625319199320521,873262814,0.8135256390330017,121229.5487358305,389.0,0.3926656037065294
TG201300000198,14.0,3874.8944146026843,0.0,0.0,20.0,4175.694722654185,12.0,11005.590952737792,0.0,0.0,0.0,0.0,246412420,0.9248833370206223,460034143,0.9240068422400718,853233196,0.9247721443142687,447746188,0.9361101475366806,644490866,1.3340412253480813,873262814,1.6689133559508942,19056.18008999466,46.0,0.9240068422400718
TG201300000199,16.0,12466.782144952413,7.0,26544.866856506418,10.0,2725.1178805844356,1.0,180.67293243094844,0.0,0.0,0.0,0.0,246412420,1.3162543006821026,460034143,1.3262849926898865,1008778873,1.3210726188834008,447746188,1.2755316911157764,644490866,1.662038296685163,873262814,2.0347631358816716,41917.43981447422,34.0,1.2755316911157764
TG201300000200,91.0,168758.6837274798,85.0,24433.686597600783,72.0,10878.256718158638,0.0,0.0,0.0,0.0,0.0,0.0,407620239,0.0020940833951505343,841716647,0.019266567298379878,407620251,0.001549758083009063,183754647,0.004313134372145846,364714103,0.06808255351343878,410309485,0.13503129973008904,204070.62704323922,248.0,0.001549758083009063
TG201300000201,995.0,420683.72792066913,195.0,47140.94087275986,13.0,10479.586570302592,47.0,80764.81371015507,7.0,60455.82188887978,0.0,0.0,246412420,0.4093534319391745,460034143,0.41810478925814465,1008778873,0.41466582802538215,447746188,0.3804557204167266,644490866,0.7961892115230174,873262814,1.1725515065549983,619524.8909627664,1257.0,0.3804557204167266
TG201300000202,449.0,609762.4452843892,3096.0,3669133.498628651,1297.0,1457345.0667517767,38.0,73670.66235275887,3.0,48948.82057133864,0.0,0.0,383932082,0.1871151365472842,923118340,0.2382643370207259,383932035,0.20244701535520265,238834127,0.17559318751164163,331761934,0.3485699994561048,410309485,0.4299085877877623,5858860.493588914,4883.0,0.17559318751164163
TG201300000203,879.0,743088.592768695,66.0,69214.21300519159,128.0,183082.54868730705,107.0,127160.5272535608,5.0,69010.4152516329,0.0,0.0,956443106,1.6618826388300993,358627704,1.718824734545891,996635608,1.6860741526446816,210274824,1.6120381388695741,976237867,1.7671875573983669,930159553,2.401643073585938,1191556.2969663874,1185.0,1.6120381388695741
TG201300000204,29.0,5706.0532143808905,26.0,3527.717686384923,1.0,80.46457408838204,6.0,6622.894780593383,0.0,0.0,0.0,0.0,800258540,0.9325863259323706,460034143,0.9275801468674172,853233196,0.9266475704973018,276210072,0.9459262744388687,644490866,1.3174615310957176,873262814,1.6044517442373163,15937.13025544758,62.0,0.9266475704973018
TG201300000205,215.0,127053.79043987858,111.0,24050.158528455093,25.0,6227.151782347135,12.0,6511.00475387068,1.0,2385.5365399030825,0.0,0.0,372155933,1.5016382694908013,372171552,1.550141639263068,898440169,1.6507755085496476,171809806,1.4576594546031485,976237867,1.8338427574993594,930159553,2.5207463752089936,166227.64204445455,364.0,1.4576594546031485
TG201300000206,67.0,16141.540018494246,96.0,18810.960026075685,117.0,121433.21358308154,8.0,7158.332685639802,0.0,0.0,0.0,0.0,246412420,1.0860966946900765,460034143,1.0843743195231814,853233196,1.084816106964164,447746188,1.1003398369045454,644490866,1.4923908030653752,873262814,1.8146891182778686,163544.04631329127,288.0,1.0843743195231814
TG201300000207,16.0,10295.503031904062,36.0,5544.570890486627,0.0,0.0,3.0,12468.155364571918,0.0,0.0,0.0,0.0,220462326,0.009529409977522113,694541643,0.14117112041929505,406360379,0.06876653122877602,406141147,0.1277833914554901,665572253,0.34342170789757936,873262814,0.6689525551190271,28308.229286962607,55.0,0.009529409977522113
TG201300000208,13.0,4563.362973268611,1.0,446.77361070924496,3.0,579.5782535412594,2.0,708.2046165949273,0.0,0.0,0.0,0.0,509445927,0.4567739322179137,1000593770,0.5705298923739387,373741165,0.5593192333485207,324048779,0.5211792731282063,579642902,0.6566123311247173,930159554,0.7331591025216808,6297.919454114042,19.0,0.4567739322179137
TG201300000209,614.0,444500.5817978408,71.0,84644.17219150404,241.0,345108.5443511381,159.0,364459.05009153055,10.0,50860.5180471682,0.0,0.0,246412420,1.1344641728441343,460034143,1.1398284600992559,1008778873,1.1405159118808736,447746188,1.1163425079964364,644490866,1.5337104963447157,873262814,1.9078507606455037,1289572.8664791815,1095.0,1.1163425079964364
TG201300000210,612.0,376538.5832192951,160.0,106964.66106243766,117.0,79820.97437060071,34.0,53213.11497310851,0.0,0.0,0.0,0.0,685538383,0.04273175778490875,407502336,0.07203212249828639,896302330,0.05891904332882261,40916429,0.0076660464167484675,331761934,0.3282729711994082,873262814,0.4686136994921945,616537.3336254419,923.0,0.0076660464167484675
TG201300000211,537.0,405026.79304963275,260.0,120017.54114693483,8.0,1192.0188995254678,31.0,30134.295591206414,7.0,45406.323780093284,0.0,0.0,387105383,0.008684942625440535,372535057,0.03519526587574856,374998495,0.04815159813996827,371212623,0.016822887026848563,364714103,0.08142540642318712,410309485,0.07005369531578833,601776.9724673927,843.0,0.008684942625440535
TG201300000212,1201.0,526003.9279849308,100.0,80489.94150011551,44.0,54080.15396390608,40.0,93558.55916094818,3.0,41267.27013422131,0.0,0.0,246412420,0.5790354676469353,460034143,0.5841159365007075,1008778873,0.5851644202052503,447746188,0.5656741847060976,644490866,0.9834705374879511,873262814,1.3533562526700107,795399.8527441219,1388.0,0.5656741847060976
TG201300000213,6.0,4361.7057513412165,0.0,0.0,3.0,384.3153199455106,5.0,2761.304294453031,0.0,0.0,0.0,0.0,238475121,0.06761391473970003,387872278,0.06760231860063297,387872283,0.06769208419573917,238475015,0.06846020503610283,667265648,0.09255598703134103,410309485,0.2152640716890146,7507.325365739758,14.0,0.06760231860063297
TG201300000214,1157.0,1132944.7135793427,77.0,21277.254841203627,219.0,212680.23676382023,218.0,582503.7845030248,11.0,75768.98068386516,0.0,0.0,316562418,0.5590999212697825,567896321,0.6474280342861358,567896327,0.6452546668906226,183091772,0.6190484778223371,680278737,0.83116904165034,873262814,0.9705789376778715,2025174.9703712566,1682.0,0.5590999212697825
TG201300000215,25.0,9743.504772555823,10.0,3070.1056936497775,14.0,4325.394605947174,1.0,949.7282148222365,0.0,0.0,0.0,0.0,956443106,1.148667530562577,996635593,1.2495931765650516,996635608,1.1723796235429524,210274824,1.1091733440252225,976237867,1.3341570685863482,930159553,2.0270353670514494,18088.73328697501,50.0,1.1091733440252225
TG201300000216,465.0,226257.89827376758,119.0,75464.65655608813,140.0,117923.35542879709,11.0,3660.0631534066893,2.0,12637.762310654378,0.0,0.0,316562418,0.29721579637334916,316528232,0.4236860889660926,567896374,0.43326222973227546,183091772,0.39631168775256786,680278737,0.5686928963251322,873262814,0.718250521211556,435943.7357227138,737.0,0.29721579637334916
TG201300000217,737.0,350560.1974434011,104.0,70938.24054867754,142.0,118785.60441023417,122.0,236791.01819093048,4.0,31966.347418249632,0.0,0.0,220462326,1.5967928882028986,460034143,1.6122493096015045,1008778873,1.60668799954584,447746188,1.5594075633274989,644490866,1.9350105131810684,873262814,2.297858348278275,809041.4080114928,1109.0,1.5594075633274989
TG201300000218,1402.0,871092.2462929408,64.0,25754.09938312368,88.0,37393.98636172572,71.0,206458.44566896898,1.0,1364.90681234053,0.0,0.0,403544216,0.5014768973534196,923073822,0.5310243884785966,403544189,0.5108773816865292,231554983,0.46072920445287424,579642902,0.6461580692404775,930159554,0.7000794041054966,1142063.6845190998,1626.0,0.46072920445287424
TG201300000219,35.0,34083.34350264264,1.0,574.4141539133311,24.0,3255.509988146147,9.0,8261.741140715945,0.0,0.0,0.0,0.0,315922279,0.21058455544856247,567896321,0.22788437214568372,567896327,0.22412553408740551,183091772,0.2071389152943106,644490866,0.47713672111176747,873262814,0.7317530522386505,46175.00878541807,69.0,0.2071389152943106
TG201300000220,4.0,1016.8014321124849,0.0,0.0,2.0,2481.512250518527,0.0,0.0,0.0,0.0,0.0,0.0,372155933,0.9913594964156575,372155959,1.0543043138191797,898440169,1.116924041537929,171809806,0.9206436678804648,976237867,1.4731561814246694,930159553,2.1267563128686935,3498.313682631012,6.0,0.9206436678804648
TG201300000221,209.0,84885.28755166156,25.0,41234.759574043754,31.0,6185.69713248214,11.0,54446.19782628482,0.0,0.0,0.0,0.0,513247406,1.5257478394774806,372171552,1.6003009487384843,511443805,1.538415631593539,171809806,1.5633187068185348,665572253,1.9290444494044783,873262814,2.254186092967907,186751.94208447228,276.0,1.5257478394774806
TG201300000222,92.0,38856.0544546842,12.0,9731.433732901205,90.0,17807.260693131688,5.0,1497.4394744882895,0.0,0.0,0.0,0.0,209558786,0.1379269688334918,393006232,0.1889691125215474,396314055,0.16698066527252434,218877577,0.10983446659373067,331761934,0.2563928119437105,410309485,0.4766060938880996,67892.18835520538,199.0,0.10983446659373067
TG201300000223,848.0,755078.713216775,83.0,46060.5648082826,24.0,30345.34907467844,55.0,70326.17833956468,5.0,73750.96391963684,0.0,0.0,229738021,0.18474302063142126,559136096,0.1852111679585837,373579452,0.1847497881111216,264858295,0.18468512621538377,645065626,0.18491745650304953,930159554,0.31327042443848424,975561.7693589376,1015.0,0.18468512621538377
TG201300000224,716.0,417845.41282705276,86.0,65358.57892859516,115.0,145836.37272350365,134.0,249892.50711051116,8.0,38490.73118508111,0.0,0.0,220244664,0.005875196718143083,899656208,0.0134083192097438,374632619,0.0037813738241075016,899855623,0.005875196718143083,680278737,0.19106327707274565,873262814,0.13455753874423984,917423.6027747438,1059.0,0.0037813738241075016
TG201300000225,26.0,6696.814270493365,41.0,5899.45953171009,3.0,180.67784669961372,3.0,1099.1398102343342,0.0,0.0,0.0,0.0,394526423,0.08673516948137994,928206908,0.11868182877922158,403544204,0.10284529842179613,231554983,0.11925386818134653,680278737,0.5321552104299712,873262814,0.3778812806265221,13876.091459137402,73.0,0.08673516948137994
TG201300000226,20.0,42753.5065179717,5.0,28915.94008838845,6.0,3888.008676444259,8.0,3284.5678697495505,0.0,0.0,0.0,0.0,246412420,0.6190556759725862,460034143,0.622505591956267,853233195,0.6246470280147077,447746188,0.6128917693971065,644490866,1.0283673782860192,873262814,1.3925364009541665,78842.02315255394,39.0,0.6128917693971065
TG201300000227,27.0,4642.970956622175,2.0,462.88816122729213,4.0,1516.1157261250023,7.0,13920.132083764744,0.0,0.0,0.0,0.0,246412420,1.040974201099961,460034143,1.04769420587568,1008778873,1.0467528156823764,447746188,1.0168746069180987,644490866,1.431447023626586,873262814,1.8088740964820649,20542.106927739216,40.0,1.0168746069180987
TG201300000228,54.0,30781.13003389016,0.0,0.0,0.0,0.0,5.0,2720.184218371949,0.0,0.0,0.0,0.0,665379977,0.0105764799666438,373849113,0.03397198442002965,390216954,0.0475603681496228,407048325,0.03128169243111264,644490866,0.06751323190581635,873262814,0.44379383916216025,33501.314252262106,59.0,0.0105764799666438
TG201300000229,450.0,194956.6990634504,247.0,57127.76142973687,107.0,17356.65675693841,3.0,1190.7328806751095,0.0,0.0,0.0,0.0,368948793,0.9462842287888894,365211530,0.9653690516016519,368948780,0.9605338436581,260801647,0.910647667110247,976237867,1.1177627112115864,930159554,1.5015155974190106,270631.8501308008,807.0,0.910647667110247
TG201300000230,191.0,152518.0546889677,261.0,111258.27415867812,83.0,23138.579992468847,22.0,47280.33801523901,0.0,0.0,0.0,0.0,220462326,1.2399017038256976,459659931,1.300438720120465,1008778873,1.2933503999737574,447746188,1.2375267964089147,644490866,1.5882215342291777,873262814,1.9429742132923287,334195.2468553537,557.0,1.2375267964089147
TG201300000231,206.0,41520.424797975174,0.0,0.0,50.0,12236.622020257753,3.0,651.0245916538024,0.0,0.0,0.0,0.0,405904329,0.005553673008816153,384278861,0.029140596237338074,405904353,0.009018616274251205,998416426,0.0012268936653936973,644490866,0.06605415838366101,873262814,0.3937506836254928,54408.07140988673,259.0,0.0012268936653936973
TG201300000232,20.0,12450.331751761016,1.0,176.66570556912362,19.0,3161.357009202771,15.0,6550.139668160284,0.0,0.0,0.0,0.0,369825322,7.435950478824722e-05,536994839,0.0003675042913915072,536994843,0.00038823164617655937,181382774,0.00045372319500782077,246673580,0.012831423986754869,410309485,0.051724365617224155,22338.494134693196,55.0,7.435950478824722e-05
TG201300000233,12.0,1367.5564616700717,15.0,7262.289489811765,5.0,16608.990715800195,1.0,382.9089713216881,0.0,0.0,0.0,0.0,394526423,0.3628837774607864,923118345,0.3923833443383437,403544194,0.3680168169511271,231554983,0.3478200866658213,667678998,0.6051467817613612,873262814,0.6283147015694418,25621.745638603723,33.0,0.3478200866658213
TG201300000234,439.0,194095.0884488379,140.0,85533.54006445603,123.0,101686.5581103525,29.0,51600.13403460791,0.0,0.0,0.0,0.0,406584015,0.00028825601637353325,646479006,0.00020281664679218473,406584000,0.0002961573985024583,305485302,0.0007727234732458715,246673578,0.0060444709741518405,410309485,0.05691057289081411,432915.3206582543,731.0,0.00020281664679218473
TG201300000235,309.0,162934.14351369484,171.0,54087.4152213719,83.0,8438.01014672021,6.0,2107.1163295287392,0.0,0.0,0.0,0.0,956443106,1.0669015023854873,996635593,1.160576223949602,996635608,1.0908855192045965,210274824,1.0230213711327065,976237867,1.237353380293214,930159553,1.9294222835010173,227566.6852113157,569.0,1.0230213711327065
TG201300000236,979.0,1287961.904668379,118.0,55009.93763190312,125.0,133650.46964715238,124.0,335791.26730890584,4.0,29608.714425560327,0.0,0.0,409770464,0.0023322776527515084,410573152,0.02544816011492543,407631680,0.011436293287830074,230141845,0.030340137440117033,685773665,0.3973203072539418,410309485,0.9196668052811642,1842022.2936819007,1350.0,0.0023322776527515084
TG201300000237,241.0,181885.7879465313,28.0,8024.154003337137,410.0,117818.76837705832,33.0,71689.06138421246,0.0,0.0,0.0,0.0,210274818,0.12784121197274678,361897527,0.26526787011580283,361894529,0.20868232442019222,210274810,0.12784121197274678,976237866,0.6029107837100319,930159553,1.1165445897569575,379417.77171113924,712.0,0.12784121197274678
TG201300000238,21.0,5202.470922066985,1.0,59.05899041202097,5.0,1596.917347511224,2.0,5970.3723256914245,0.0,0.0,0.0,0.0,220462326,0.07077827442002481,694541643,0.2450153743654143,406360379,0.1760366257589767,406141147,0.2376637687535053,665572253,0.4479674224604206,873262814,0.7578070539921652,12828.819585681653,29.0,0.07077827442002481
TG201300000239,803.0,588270.5317609892,82.0,61079.47745508512,38.0,67512.56121429468,43.0,55224.268975404484,1.0,829.9036581246228,0.0,0.0,220462326,0.602149271996756,694541643,0.7287328157283194,406360379,0.6883346148781656,406141147,0.7476747787408871,665572253,0.9849495980920786,873262814,1.3101383898543801,772916.7430638981,967.0,0.602149271996756
TG201300000240,140.0,55310.169865701784,1.0,449.6779724639351,10.0,1272.4919804453752,8.0,14545.906815801969,0.0,0.0,0.0,0.0,183975910,0.005054332420123562,1012745140,0.021916259451160137,859468057,0.011504011017334712,294607961,0.020930159794149993,791106337,0.08663593790849655,410309485,0.18224059272057588,71578.24663441307,159.0,0.005054332420123562
