run_id,name,version,parent,group,model_name,model_type,project,gender_classification,gender,classification,aic,bic,centered_tss,condition_number,df_model,df_resid,ess,f_pvalue,fvalue,llf,mse_model,mse_resid,mse_total,rsquared,rsquared_adj,scale,ssr,uncentered_tss
dcafbf5710804a06bb83ab4ae46ede06,GH_2014_DHS_hoh_female - all-osm-ntl - OLS,1.4.0,self,eqai,all-osm-ntl,OLS,GH_2014_DHS_hoh_female,hoh_female,female,hoh,10096.044948671566,10406.592587750074,2104545751205.4976,1.245970707301611e+16,76.0,340.0,1552418952483.8423,2.627013025799595e-63,12.57869056877636,-4971.022474335783,20426565164.26108,1623902349.1813388,5059004209.6286,0.737650370202029,0.6790075117766001,1623902349.1813388,552126798721.6552,2104658655559.9062
27141441fc2f414f8bf32ef9d124b9d5,GH_2014_DHS_hoh_male - sub - OLS,1.4.0,self,eqai,sub,OLS,GH_2014_DHS_hoh_male,hoh_male,male,hoh,10164.483533753453,10249.478349513425,2943323163232.165,261293007.06808773,20.0,402.0,2331495653664.0493,1.717935867370969e-123,76.59521990393608,-5061.241766876727,116574782683.20247,1521958979.025164,6974699438.93878,0.792130365699889,0.7817885928491373,1521958979.025164,611827509568.1158,2952865758203.642
d8a5c1a162e44bb3a723a52bd6bb3dbd,GH_2014_DHS_hoh_male - sub-geo - OLS,1.4.0,self,eqai,sub-geo,OLS,GH_2014_DHS_hoh_male,hoh_male,male,hoh,10161.213238999006,10221.9238216847,2943323163232.165,13385468.521233352,14.0,408.0,2318737808756.5986,1.2144730180401417e-127,108.1912091407815,-5065.606619499503,165624129196.8999,1530846457.0479572,6974699438.93878,0.7877958620793485,0.7805143475428555,1530846457.0479572,624585354475.5665,2952865758203.642
cb9da1ee2dd6476b95628af2992e38be,GH_2014_DHS_hoh_male - all-geo - OLS,1.4.0,self,eqai,all-geo,OLS,GH_2014_DHS_hoh_male,hoh_male,male,hoh,10002.118134080745,10119.491927273088,2943323163232.165,1.3753295852977618e+16,28.0,394.0,2541993663835.919,8.619770212106509e-152,89.12746838570855,-4972.059067040373,90785487994.13997,1018602790.3458018,6974699438.93878,0.8636474905611342,0.8539574645096413,1018602790.3458018,401329499396.2459,2952865758203.642
069544152ac84ad4b8e90f8deb0f3ddb,GH_2014_DHS_hoh_male - sub-osm-all-geo - OLS,1.4.0,self,eqai,sub-osm-all-geo,OLS,GH_2014_DHS_hoh_male,hoh_male,male,hoh,10164.483533753453,10249.478349513425,2943323163232.165,261293007.06808773,20.0,402.0,2331495653664.0493,1.717935867370969e-123,76.59521990393608,-5061.241766876727,116574782683.20247,1521958979.025164,6974699438.93878,0.792130365699889,0.7817885928491373,1521958979.025164,611827509568.1158,2952865758203.642
2191895152e84d089d90a1f8a72c5822,GH_2014_DHS_hoh_male - sub-osm - OLS,1.4.0,self,eqai,sub-osm,OLS,GH_2014_DHS_hoh_male,hoh_male,male,hoh,10602.22985287941,10630.561458132735,2943323163232.165,63244079.233585216,6.0,416.0,1103351364642.0247,1.1440545742269272e-39,41.576195899921025,-5294.114926439705,183891894107.00412,4423009131.226299,6974699438.93878,0.37486585857272847,0.3658495007636813,4423009131.226299,1839971798590.1404,2952865758203.642
6833c17ca40b42fca70f524abf736154,GH_2014_DHS_hoh_male - sub-osm-ntl - OLS,1.4.0,self,eqai,sub-osm-ntl,OLS,GH_2014_DHS_hoh_male,hoh_male,male,hoh,10491.328799666844,10539.8972658154,2943323163232.165,83244218.07427233,11.0,411.0,1560769662855.1465,1.11522574021708e-60,42.179944656327876,-5233.664399833422,141888151168.6497,3363877129.8710914,6974699438.93878,0.5302746508953544,0.5177029262234538,3363877129.8710914,1382553500377.0186,2952865758203.642
07eb3a6a0c8a43a59352d45be9353981,GH_2014_DHS_hoh_male - loc - OLS,1.4.0,self,eqai,loc,OLS,GH_2014_DHS_hoh_male,hoh_male,male,hoh,10592.686407292846,10604.828523829985,2943323163232.165,30.602615185573406,2.0,420.0,1110052833980.6252,6.631287985627649e-44,127.15587625917799,-5293.343203646423,555026416990.3126,4364929355.360809,6974699438.93878,0.3771426963397515,0.37417670917946466,4364929355.360809,1833270329251.5398,2952865758203.642
70f8a882542d48eebdbd303e7f553111,GH_2014_DHS_hoh_male - all - OLS,1.4.0,self,eqai,all,OLS,GH_2014_DHS_hoh_male,hoh_male,male,hoh,10033.018977043681,10433.708822769262,2943323163232.165,1.2421399972464654e+16,98.0,324.0,2633232364035.5522,1.6028755569963083e-113,28.074965960527063,-4917.5094885218405,26869718000.362778,957070367.8907806,6974699438.93878,0.8946460235592711,0.8627796973518902,957070367.8907806,310090799196.6129,2952865758203.642
5713899155b445cbbe50f5a82d92121e,GH_2014_DHS_hoh_male - all-osm - OLS,1.4.0,self,eqai,all-osm,OLS,GH_2014_DHS_hoh_male,hoh_male,male,hoh,10385.858821508402,10677.269618399734,2943323163232.165,1.2526630625880726e+16,71.0,351.0,2132004033820.6885,3.9299225365265484e-64,12.991074515197433,-5120.929410754201,30028225828.4604,2311450511.143808,6974699438.93878,0.7243526842222316,0.6685949650763012,2311450511.143808,811319129411.4766,2952865758203.642
