run_id,name,parent,max_depth,max_features,min_samples_split,min_samples_leaf,n_estimators,r2,version,gender,classification
038fe8a8c7be4fa19902b0afe3b64c21,sincere-chick-325,1e94e83515334f3b84e5766e7e950b8d,10,0.33,16,4,2000,0.6863989363649472,1.2.0,female,hoh
04499d3abe324cbeabf2251907f2f588,hilarious-yak-996,1e94e83515334f3b84e5766e7e950b8d,25,0.33,8,4,1000,0.6859555216787732,1.2.0,female,hoh
05cc8572b63540f78ca0f249424923ba,defiant-snake-475,1e94e83515334f3b84e5766e7e950b8d,10,sqrt,16,1,2000,0.6888077022342718,1.2.0,female,hoh
07148b2b1f2c4807851f8a936ee1bea4,whimsical-rook-7,1e94e83515334f3b84e5766e7e950b8d,25,0.33,16,8,1000,0.6851862562734792,1.2.0,female,hoh
07b6cdf871be493ca7605a5e330399de,dapper-shoat-43,1e94e83515334f3b84e5766e7e950b8d,10,sqrt,16,8,2000,0.6892873641725189,1.2.0,female,hoh
084090e0b85e4f089ab0ba153b944ca1,puzzled-gull-189,1e94e83515334f3b84e5766e7e950b8d,25,0.33,2,1,100,0.6842977045845744,1.2.0,female,hoh
09fd6a021a004146873953b1a3e61647,amusing-moose-215,1e94e83515334f3b84e5766e7e950b8d,25,0.33,8,8,1000,0.6851862562734792,1.2.0,female,hoh
0a62253313ef4c899c8d648b5dfe950e,gaudy-boar-770,1e94e83515334f3b84e5766e7e950b8d,10,0.33,16,8,100,0.6846407187234613,1.2.0,female,hoh
0aa1a47248b74528bb1759b5d37f44bd,thoughtful-crane-277,1e94e83515334f3b84e5766e7e950b8d,25,0.33,8,8,500,0.6845435037089855,1.2.0,female,hoh
0b2de000a9bd4beea8a0c00359238375,righteous-loon-450,1e94e83515334f3b84e5766e7e950b8d,25,0.33,8,1,2000,0.6881031244414488,1.2.0,female,hoh
0b56a4ef2d2a4d569ef69bb47fe9a6c2,unruly-shoat-628,1e94e83515334f3b84e5766e7e950b8d,25,0.33,2,8,1000,0.6851862562734792,1.2.0,female,hoh
0bea27e952b84d378146e20f17f2ea14,industrious-auk-877,1e94e83515334f3b84e5766e7e950b8d,5,0.33,16,1,100,0.6845375713258771,1.2.0,female,hoh
0e41acb5579245a3a6d4e20be5453732,hilarious-chick-757,1e94e83515334f3b84e5766e7e950b8d,10,sqrt,8,1,100,0.6855912613359824,1.2.0,female,hoh
0ecc08a34f734e269eec5e38869fd50a,righteous-hen-354,1e94e83515334f3b84e5766e7e950b8d,5,0.33,16,4,1000,0.6844146209370875,1.2.0,female,hoh
1050984ec699422496f34912fc2c18c8,tasteful-mouse-865,1e94e83515334f3b84e5766e7e950b8d,10,0.33,8,4,1000,0.686083483052762,1.2.0,female,hoh
108c9c43806b456b9c9c592bdea35ced,delicate-tern-718,1e94e83515334f3b84e5766e7e950b8d,25,0.33,2,8,2000,0.6855878738684666,1.2.0,female,hoh
136c628621124fd78ffd397d2c95f189,abundant-colt-33,1e94e83515334f3b84e5766e7e950b8d,5,sqrt,16,8,500,0.6883524081581934,1.2.0,female,hoh
136cfeb397244985b500e35b17b656be,bemused-doe-857,1e94e83515334f3b84e5766e7e950b8d,25,sqrt,8,1,1000,0.6857902286000777,1.2.0,female,hoh
153d5f7fcd5e4e2ab6dd933d014d990e,fun-cat-433,1e94e83515334f3b84e5766e7e950b8d,25,sqrt,2,8,100,0.6905728014111535,1.2.0,female,hoh
1914bde5b0834128861269f1609423a2,worried-sheep-943,1e94e83515334f3b84e5766e7e950b8d,5,0.33,16,1,1000,0.6859264301869427,1.2.0,female,hoh
19d77264167b4acfb9b6fe8e0a849741,defiant-cow-320,1e94e83515334f3b84e5766e7e950b8d,25,sqrt,8,8,100,0.6905728014111536,1.2.0,female,hoh
19da882c7b29493ba1bf7efd3b48c193,receptive-cat-650,1e94e83515334f3b84e5766e7e950b8d,5,sqrt,8,1,500,0.6880735650805254,1.2.0,female,hoh
1c7c66964c4b4ccc9d50443094a3a1ff,bittersweet-hare-684,1e94e83515334f3b84e5766e7e950b8d,25,0.33,8,4,100,0.6856344582559988,1.2.0,female,hoh
1d0b7704c54b4b7083f12790f8790e3d,wise-mare-423,1e94e83515334f3b84e5766e7e950b8d,25,sqrt,8,8,2000,0.6892873641725188,1.2.0,female,hoh
1ec6e013397844d9b78924181bbaf634,gifted-bird-244,1e94e83515334f3b84e5766e7e950b8d,25,0.33,16,1,100,0.6907938672900014,1.2.0,female,hoh
202d6816909845fdbaeafa364d93a63f,overjoyed-fox-348,1e94e83515334f3b84e5766e7e950b8d,10,sqrt,8,4,1000,0.6852705090737808,1.2.0,female,hoh
216b651c0b1d439fb8f06729b2ee7d77,merciful-chimp-906,1e94e83515334f3b84e5766e7e950b8d,10,0.33,2,1,100,0.685712209080485,1.2.0,female,hoh
21bceed7ba6c456bbe9c1008a7fe7144,bald-fowl-406,1e94e83515334f3b84e5766e7e950b8d,25,sqrt,16,4,500,0.6888478952018529,1.2.0,female,hoh
22e7a9f1b3dd4089bdc4cf13c175a171,bright-horse-473,1e94e83515334f3b84e5766e7e950b8d,5,sqrt,8,4,500,0.687926997117026,1.2.0,female,hoh
24a2d9eb32754fedaf871f28f4239140,calm-skink-851,1e94e83515334f3b84e5766e7e950b8d,25,0.33,16,4,1000,0.6862285270249775,1.2.0,female,hoh
24d2cc3b8a384bbb89d8fdd0353845bf,selective-ant-825,1e94e83515334f3b84e5766e7e950b8d,10,0.33,8,8,2000,0.6855867654646847,1.2.0,female,hoh
25d0513373ae4d9ab2e6a48fba9d6cb6,invincible-sow-572,1e94e83515334f3b84e5766e7e950b8d,10,sqrt,2,4,500,0.6847626029502811,1.2.0,female,hoh
293892662ab945d58126acc6f809fe90,dashing-colt-577,1e94e83515334f3b84e5766e7e950b8d,5,0.33,16,4,500,0.6836510549135151,1.2.0,female,hoh
2c803b0060104cfd9dc2352f6cc6ab17,youthful-chick-93,1e94e83515334f3b84e5766e7e950b8d,5,sqrt,16,4,1000,0.6890462578520695,1.2.0,female,hoh
323f4a792f20423488ba13df0f949aa9,placid-ox-108,1e94e83515334f3b84e5766e7e950b8d,10,sqrt,2,8,1000,0.6890433992822376,1.2.0,female,hoh
32d4a50a09d04e0fb6ebb1aff2807e74,dazzling-hog-248,1e94e83515334f3b84e5766e7e950b8d,25,sqrt,16,8,100,0.6905728014111536,1.2.0,female,hoh
33d0f5a524c8417e81108cf365f98a51,burly-dog-848,1e94e83515334f3b84e5766e7e950b8d,25,0.33,8,4,2000,0.6861769983343055,1.2.0,female,hoh
33db7c766b8144e4ad19aa178f3e962e,adaptable-toad-642,1e94e83515334f3b84e5766e7e950b8d,10,sqrt,8,1,2000,0.6869936055512785,1.2.0,female,hoh
34eec7aba94c4b66b8c6a749c4844d5d,capricious-toad-532,1e94e83515334f3b84e5766e7e950b8d,5,0.33,8,4,1000,0.685226961313551,1.2.0,female,hoh
374a45c7dabf4709b050416d92e450a3,gentle-dolphin-881,1e94e83515334f3b84e5766e7e950b8d,25,0.33,16,8,2000,0.6855878738684666,1.2.0,female,hoh
37b86a576a674b1c857455d53a8c18a8,silent-shoat-104,1e94e83515334f3b84e5766e7e950b8d,10,sqrt,2,4,100,0.6851079623268496,1.2.0,female,hoh
390fdf76b2d947d8a0cd01464dfc1647,mercurial-mole-136,1e94e83515334f3b84e5766e7e950b8d,5,sqrt,2,1,100,0.6881759197145232,1.2.0,female,hoh
39c6ed00f68d41a4b74313958a07157a,zealous-cod-536,1e94e83515334f3b84e5766e7e950b8d,5,0.33,2,1,500,0.6870860993828812,1.2.0,female,hoh
3e218ae13bcf4a10be87b35adc87a2e6,upbeat-skunk-24,1e94e83515334f3b84e5766e7e950b8d,25,sqrt,2,1,100,0.6797657586474981,1.2.0,female,hoh
3e94e6a47c5b48a9b54e8a6170f3460f,stylish-cat-976,1e94e83515334f3b84e5766e7e950b8d,5,sqrt,16,4,500,0.6884363739920517,1.2.0,female,hoh
3eae4427b0af48208cb92176b8b33e78,capricious-calf-780,1e94e83515334f3b84e5766e7e950b8d,25,0.33,2,1,500,0.6832565139543123,1.2.0,female,hoh
420f16d5af354d33b744d47af1f1a52f,efficient-mink-589,1e94e83515334f3b84e5766e7e950b8d,25,0.33,2,1,1000,0.6835027552930326,1.2.0,female,hoh
451875fff2484d2c9db0c8d92c6d397c,defiant-seal-584,1e94e83515334f3b84e5766e7e950b8d,5,sqrt,2,8,2000,0.6889714686204487,1.2.0,female,hoh
4524a4f319454282a4f2565d6fb239be,languid-sow-914,1e94e83515334f3b84e5766e7e950b8d,25,sqrt,8,1,100,0.6849321913498492,1.2.0,female,hoh
464e40216b9f43638c878c25b09f8284,suave-eel-201,1e94e83515334f3b84e5766e7e950b8d,10,0.33,2,8,500,0.6845543025425165,1.2.0,female,hoh
47f29d9b6605494f910aee1be06148c7,able-shoat-735,1e94e83515334f3b84e5766e7e950b8d,25,sqrt,8,8,1000,0.6890433992822377,1.2.0,female,hoh
497c962add4a4851a87101a72557cb82,placid-vole-595,1e94e83515334f3b84e5766e7e950b8d,5,0.33,16,8,100,0.6830438787722231,1.2.0,female,hoh
4ab5287f84ae49238be3f6d8ef475a3f,wise-vole-274,1e94e83515334f3b84e5766e7e950b8d,10,0.33,2,8,1000,0.6851919611366547,1.2.0,female,hoh
4afbce7c2e0d4065979f1fa4c16b16d3,peaceful-ox-159,1e94e83515334f3b84e5766e7e950b8d,10,0.33,8,1,1000,0.6884416214843853,1.2.0,female,hoh
4d07e8770fe3410caa59047f779be3ee,youthful-midge-501,1e94e83515334f3b84e5766e7e950b8d,25,0.33,16,1,500,0.6895237202691777,1.2.0,female,hoh
4d09390ad41f4c7aacb761233870add3,casual-ray-652,1e94e83515334f3b84e5766e7e950b8d,5,sqrt,16,4,100,0.6881933460780034,1.2.0,female,hoh
4e21e03c464846919d16b57c92dd0332,clumsy-sponge-107,1e94e83515334f3b84e5766e7e950b8d,10,0.33,16,1,500,0.6895681948915449,1.2.0,female,hoh
4ec129fa044c44568ffe0b5476826f4f,industrious-duck-360,1e94e83515334f3b84e5766e7e950b8d,10,0.33,8,4,2000,0.6862785371907586,1.2.0,female,hoh
4f1e71925d174245a7d0cefdf63b7865,receptive-ram-813,1e94e83515334f3b84e5766e7e950b8d,25,0.33,8,8,2000,0.6855878738684666,1.2.0,female,hoh
50c6b23af8e1431e9b5413d91840d5fc,nervous-vole-739,1e94e83515334f3b84e5766e7e950b8d,25,sqrt,8,1,2000,0.6857944773917557,1.2.0,female,hoh
51027fb5c84b4a9381b3a7d9a7f4962b,rumbling-hen-476,1e94e83515334f3b84e5766e7e950b8d,25,sqrt,8,4,2000,0.6856021689228394,1.2.0,female,hoh
5147510d1f2641a6840752a90b387b5b,resilient-shrew-306,1e94e83515334f3b84e5766e7e950b8d,25,0.33,16,4,100,0.687359636280366,1.2.0,female,hoh
51971bd264834dc3b374529048889be8,agreeable-calf-537,1e94e83515334f3b84e5766e7e950b8d,5,sqrt,16,1,2000,0.6885978649143707,1.2.0,female,hoh
5222760960834479b9d3f68437b30e0d,serious-boar-44,1e94e83515334f3b84e5766e7e950b8d,5,sqrt,16,1,100,0.6873505574108607,1.2.0,female,hoh
53cea278e9e640b189f9b0f87ee7b10c,nebulous-gull-543,1e94e83515334f3b84e5766e7e950b8d,5,sqrt,2,8,100,0.6879174184159919,1.2.0,female,hoh
5708e5f148cd49388bf6d62fe751cf6f,bold-hare-192,1e94e83515334f3b84e5766e7e950b8d,25,0.33,2,4,1000,0.6859555216787733,1.2.0,female,hoh
57881a193cfe4d14b6f71ebc40aaa7c4,melodic-slug-830,1e94e83515334f3b84e5766e7e950b8d,25,0.33,2,8,100,0.6846407187234613,1.2.0,female,hoh
584061e4aaf34d44ae739b51d04201f9,chill-gull-252,1e94e83515334f3b84e5766e7e950b8d,25,sqrt,8,4,1000,0.6853172497424309,1.2.0,female,hoh
5868031a0aa74a71b8925d4e484d515f,crawling-kite-677,1e94e83515334f3b84e5766e7e950b8d,25,sqrt,8,8,500,0.6887143894350267,1.2.0,female,hoh
5872db5b188247db91115527baa93540,puzzled-sponge-235,1e94e83515334f3b84e5766e7e950b8d,25,sqrt,16,4,100,0.6882913717435729,1.2.0,female,hoh
5ec95000c8714cfa8768b52661850938,judicious-vole-686,1e94e83515334f3b84e5766e7e950b8d,10,sqrt,2,1,500,0.68177951610479,1.2.0,female,hoh
5ef83bf85df84c94a2f9f3f0430e2f27,clumsy-bat-455,1e94e83515334f3b84e5766e7e950b8d,10,sqrt,8,4,100,0.6851079623268497,1.2.0,female,hoh
6257fbcc9ca3433ca9fa111ea3a6923d,sassy-shark-833,1e94e83515334f3b84e5766e7e950b8d,25,0.33,8,1,500,0.6859221566511051,1.2.0,female,hoh
63d5d78e419d41ee916e3b8e4614dd7c,skittish-pig-980,1e94e83515334f3b84e5766e7e950b8d,25,0.33,16,1,1000,0.6906630137123118,1.2.0,female,hoh
640fc3e3d4944e02863a50fc077e3d8f,placid-squirrel-216,1e94e83515334f3b84e5766e7e950b8d,10,sqrt,2,1,1000,0.6833543676888045,1.2.0,female,hoh
646ed309bcd647f5839cb8d45965b097,flawless-dolphin-263,1e94e83515334f3b84e5766e7e950b8d,25,sqrt,2,4,500,0.6849392330245716,1.2.0,female,hoh
647073bdb4874760bede44def28e5d97,bald-colt-732,1e94e83515334f3b84e5766e7e950b8d,10,sqrt,2,4,1000,0.6852705090737808,1.2.0,female,hoh
649ba7bf80bc465eaddadff9ce67eac3,clean-ant-895,1e94e83515334f3b84e5766e7e950b8d,5,sqrt,2,1,2000,0.6907006335634163,1.2.0,female,hoh
64c39b193abd44d6bfdd0b1665f9dd9b,wise-snail-994,1e94e83515334f3b84e5766e7e950b8d,5,sqrt,2,1,500,0.6889836843396988,1.2.0,female,hoh
65371157a7f44d2eafdc827dcdd49d8d,popular-hen-104,1e94e83515334f3b84e5766e7e950b8d,5,sqrt,2,4,100,0.6881026845554198,1.2.0,female,hoh
65866926b5d14bd28b12ffe4d9cb8189,amusing-quail-488,1e94e83515334f3b84e5766e7e950b8d,10,0.33,16,8,500,0.6845543025425165,1.2.0,female,hoh
687ec29f4fae49f4adba96d6569ddd0d,orderly-grouse-583,1e94e83515334f3b84e5766e7e950b8d,10,0.33,16,8,1000,0.6851919611366548,1.2.0,female,hoh
6afc520bdc634e2e8f7f24e1aadb220e,upset-asp-670,1e94e83515334f3b84e5766e7e950b8d,10,0.33,2,4,1000,0.686083483052762,1.2.0,female,hoh
6e181a8aa9ea4d3ea6b9d6b519a06eb0,funny-sloth-787,1e94e83515334f3b84e5766e7e950b8d,5,sqrt,2,1,1000,0.6901659965100317,1.2.0,female,hoh
6ea16b92df254bc799a0397e7621ae19,beautiful-fly-183,1e94e83515334f3b84e5766e7e950b8d,5,sqrt,8,4,1000,0.6885396567313765,1.2.0,female,hoh
700f7d0cc901412cab0c106c0a372d1e,masked-snake-604,1e94e83515334f3b84e5766e7e950b8d,5,0.33,8,8,1000,0.6840248150338144,1.2.0,female,hoh
702ccea499224c09bae3bd63edf17f6b,sneaky-swan-354,1e94e83515334f3b84e5766e7e950b8d,10,0.33,8,8,1000,0.6851919611366546,1.2.0,female,hoh
70832731f5aa4bf1ab21a3e649064d8d,rumbling-dog-41,1e94e83515334f3b84e5766e7e950b8d,5,sqrt,2,8,1000,0.6888956427179836,1.2.0,female,hoh
7248cbe198c948c2b9d9d159b2bebbe7,learned-dove-987,1e94e83515334f3b84e5766e7e950b8d,10,sqrt,16,4,2000,0.6891781251621956,1.2.0,female,hoh
7427c5fcc77748f08c20150054681559,painted-seal-491,1e94e83515334f3b84e5766e7e950b8d,5,sqrt,2,4,1000,0.6885396567313764,1.2.0,female,hoh
749b921c580640aa85a8bb0972c681e2,resilient-calf-309,1e94e83515334f3b84e5766e7e950b8d,10,0.33,2,1,2000,0.6863512918735892,1.2.0,female,hoh
767c50ab01cc4480b16e8023290c6fe6,grandiose-fly-482,1e94e83515334f3b84e5766e7e950b8d,25,0.33,16,1,2000,0.6901920170808206,1.2.0,female,hoh
7888060fbc3a48aa8f8d641d900d1012,unruly-eel-292,1e94e83515334f3b84e5766e7e950b8d,25,0.33,2,4,100,0.6856344582559987,1.2.0,female,hoh
78fcd257a10d4aebbb3469b44d846b55,serious-quail-644,1e94e83515334f3b84e5766e7e950b8d,25,0.33,8,4,500,0.6844515885022018,1.2.0,female,hoh
79ae975ac8c649f19bf0d98557e59bef,nosy-whale-957,1e94e83515334f3b84e5766e7e950b8d,10,0.33,2,1,500,0.6857090108038417,1.2.0,female,hoh
79c266525b2045c1a6f05d253d49da58,wistful-roo-415,1e94e83515334f3b84e5766e7e950b8d,5,0.33,16,8,500,0.6832227771140594,1.2.0,female,hoh
7a4d981d4ceb4bafae7dd28e740a4170,spiffy-sponge-706,1e94e83515334f3b84e5766e7e950b8d,25,sqrt,2,8,1000,0.6890433992822376,1.2.0,female,hoh
7ac645e7a2a4429f90df07854cf49961,redolent-wasp-316,1e94e83515334f3b84e5766e7e950b8d,10,sqrt,8,8,2000,0.6892873641725189,1.2.0,female,hoh
7e1e3d8684d044929eaaa95457955b82,puzzled-carp-638,1e94e83515334f3b84e5766e7e950b8d,5,0.33,8,8,100,0.6830438787722228,1.2.0,female,hoh
7e7338fd5c16438092b20960ead6a3ec,respected-squid-414,1e94e83515334f3b84e5766e7e950b8d,10,0.33,16,1,100,0.6915729947995903,1.2.0,female,hoh
7edace8661354e73b52a229b1596569b,bright-horse-816,1e94e83515334f3b84e5766e7e950b8d,5,0.33,2,4,1000,0.6852269613135511,1.2.0,female,hoh
80ec62342b7c44fc9e167594d9e14c92,funny-shad-400,1e94e83515334f3b84e5766e7e950b8d,5,0.33,2,8,500,0.6832227771140593,1.2.0,female,hoh
814b01cec71c4c5082bbc6e9c03eee12,worried-seal-917,1e94e83515334f3b84e5766e7e950b8d,25,sqrt,16,1,100,0.6877239022770277,1.2.0,female,hoh
8525907bddde46a4b2844d59a609fbcf,dashing-worm-228,1e94e83515334f3b84e5766e7e950b8d,5,0.33,8,4,100,0.6838115866772514,1.2.0,female,hoh
859f3d5715c7434cb29e97f2b41a7a53,judicious-horse-36,1e94e83515334f3b84e5766e7e950b8d,25,0.33,8,8,100,0.6846407187234613,1.2.0,female,hoh
86943a6d0cbd4bfeae76aca8b910d1ca,grandiose-foal-833,1e94e83515334f3b84e5766e7e950b8d,10,sqrt,8,8,500,0.6887143894350267,1.2.0,female,hoh
86a33bed1e2f49ee800160294e9f3a70,rogue-shrew-15,1e94e83515334f3b84e5766e7e950b8d,5,sqrt,8,4,100,0.6881026845554198,1.2.0,female,hoh
872a870a375e47deb1a37e7927734148,learned-crab-192,1e94e83515334f3b84e5766e7e950b8d,10,0.33,2,4,500,0.6846408438176845,1.2.0,female,hoh
87d1504856de4eec96d4d14e2fd3daab,bouncy-fowl-626,1e94e83515334f3b84e5766e7e950b8d,5,sqrt,2,4,500,0.6879269971170261,1.2.0,female,hoh
88de0dd51982449ca5b5326eccecf27a,whimsical-hound-606,1e94e83515334f3b84e5766e7e950b8d,25,sqrt,16,8,2000,0.6892873641725189,1.2.0,female,hoh
89d4316ce7854e5e84225daf9eca17e6,selective-snipe-758,1e94e83515334f3b84e5766e7e950b8d,5,sqrt,16,1,1000,0.6883772552456023,1.2.0,female,hoh
8a24f803a472463fae37f7e6368abcde,rebellious-bug-812,1e94e83515334f3b84e5766e7e950b8d,10,sqrt,2,1,100,0.6825633130052989,1.2.0,female,hoh
8b5985a99fd24c50b84ca1f08a6589b0,handsome-lamb-119,1e94e83515334f3b84e5766e7e950b8d,5,0.33,2,1,1000,0.6881633250771617,1.2.0,female,hoh
8c2973cc6d214cd78313cac8b8ec5cd8,beautiful-chick-572,1e94e83515334f3b84e5766e7e950b8d,5,sqrt,16,8,2000,0.6889714686204487,1.2.0,female,hoh
8c7c582060c8428989c6182e48865201,capricious-dove-265,1e94e83515334f3b84e5766e7e950b8d,10,sqrt,8,4,500,0.684762602950281,1.2.0,female,hoh
8d71df97da184d56bc6df753f7fdec40,judicious-wren-331,1e94e83515334f3b84e5766e7e950b8d,5,0.33,2,8,2000,0.6843688749028095,1.2.0,female,hoh
8ee227794a094818a6389137089745bc,bittersweet-moth-438,1e94e83515334f3b84e5766e7e950b8d,5,sqrt,16,4,2000,0.6890013588256794,1.2.0,female,hoh
8fd641f2cf1e438cbbc15d8ff22c2245,valuable-slug-554,1e94e83515334f3b84e5766e7e950b8d,25,sqrt,2,4,1000,0.6853172497424309,1.2.0,female,hoh
9078dab85e8d4b25861fb6388275e930,masked-sheep-250,1e94e83515334f3b84e5766e7e950b8d,10,sqrt,8,1,500,0.6862809630404346,1.2.0,female,hoh
9178466840224b6a8aa63446be283143,puzzled-chick-659,1e94e83515334f3b84e5766e7e950b8d,10,0.33,2,4,100,0.6865926764772989,1.2.0,female,hoh
9241e790f6c24b8aad12272430afa52e,sedate-gnat-457,1e94e83515334f3b84e5766e7e950b8d,25,0.33,16,8,100,0.6846407187234613,1.2.0,female,hoh
93d6a9f4e24549ca9cb3d1ddfcad33e6,upbeat-goose-919,1e94e83515334f3b84e5766e7e950b8d,10,sqrt,16,4,500,0.6889010473365752,1.2.0,female,hoh
943cf433e8d245afa6e5dc9daab4d554,bemused-penguin-784,1e94e83515334f3b84e5766e7e950b8d,10,0.33,2,8,2000,0.6855867654646847,1.2.0,female,hoh
948a8e48a62e48aa95cb7d36fae4d55b,gentle-foal-761,1e94e83515334f3b84e5766e7e950b8d,5,sqrt,2,4,2000,0.688581900265733,1.2.0,female,hoh
953ea7bdd6104dcdb40870792ba01b32,big-ant-989,1e94e83515334f3b84e5766e7e950b8d,25,sqrt,16,8,1000,0.6890433992822378,1.2.0,female,hoh
95cdf27b4aaa431a8f2eaabbe0a37c0d,suave-midge-644,1e94e83515334f3b84e5766e7e950b8d,25,sqrt,16,1,500,0.6872036654262124,1.2.0,female,hoh
965141d1ff774f67abc9c4b8efdbcb49,overjoyed-skink-77,1e94e83515334f3b84e5766e7e950b8d,10,sqrt,16,4,1000,0.6894729989602847,1.2.0,female,hoh
9ab2079f971644b48c828d793b109f63,dapper-robin-541,1e94e83515334f3b84e5766e7e950b8d,10,sqrt,2,8,500,0.6887143894350267,1.2.0,female,hoh
9b9ca11806e64a0d93c3a21d120e26cb,luminous-sponge-423,1e94e83515334f3b84e5766e7e950b8d,5,0.33,16,1,2000,0.6862112356053461,1.2.0,female,hoh
9b9e979646f04b938f1dad20cc60effa,resilient-eel-766,1e94e83515334f3b84e5766e7e950b8d,25,0.33,16,4,2000,0.6863753001431119,1.2.0,female,hoh
9be2860d1f2840d6b1e3e7277d370d64,orderly-doe-89,1e94e83515334f3b84e5766e7e950b8d,25,sqrt,2,1,2000,0.6802420728513144,1.2.0,female,hoh
9da7aa76fa824548a8bcc4c57ff9bc88,caring-kit-696,1e94e83515334f3b84e5766e7e950b8d,10,sqrt,2,8,100,0.6905728014111536,1.2.0,female,hoh
9ef9a46d4ef94fd987127dc49fbfe51b,rebellious-goose-743,1e94e83515334f3b84e5766e7e950b8d,25,sqrt,2,8,2000,0.6892873641725189,1.2.0,female,hoh
9f382d7d2121428aaa3cd17615355290,likeable-hawk-889,1e94e83515334f3b84e5766e7e950b8d,5,0.33,2,1,100,0.6849452533865834,1.2.0,female,hoh
a190c2bb71ce4d7196bf9fd47c2d8822,zealous-conch-421,1e94e83515334f3b84e5766e7e950b8d,25,0.33,2,4,500,0.6844515885022017,1.2.0,female,hoh
a26f9add74694dbc8b6763dd2fd63bd3,adaptable-shrike-751,1e94e83515334f3b84e5766e7e950b8d,25,sqrt,2,1,500,0.6784628351711202,1.2.0,female,hoh
a2929075b7244d0d80fdcb90b91cfd04,lyrical-sponge-1000,1e94e83515334f3b84e5766e7e950b8d,5,0.33,2,8,100,0.683043878772223,1.2.0,female,hoh
a432725a8eef4492bc3ad3d4460f1dde,learned-koi-573,1e94e83515334f3b84e5766e7e950b8d,10,sqrt,8,8,100,0.6905728014111537,1.2.0,female,hoh
a455e8783a3b4f56b0321d6b0932f2f9,debonair-skunk-567,1e94e83515334f3b84e5766e7e950b8d,25,0.33,16,4,500,0.6858281243337253,1.2.0,female,hoh
a463c59b8eae401aae47102aed731eea,charming-snail-792,1e94e83515334f3b84e5766e7e950b8d,5,0.33,8,8,500,0.6832227771140593,1.2.0,female,hoh
a470420d6446437b807cb6f874756ae9,upbeat-frog-698,1e94e83515334f3b84e5766e7e950b8d,25,sqrt,16,1,2000,0.6887878831299059,1.2.0,female,hoh
a52e79e866b241c58c69a44c8bd4ba41,magnificent-ram-813,1e94e83515334f3b84e5766e7e950b8d,10,0.33,2,1,1000,0.6856506160605105,1.2.0,female,hoh
a5c9cb3319a34d3c89b577e93a4dfc4b,debonair-chimp-12,1e94e83515334f3b84e5766e7e950b8d,5,sqrt,8,8,500,0.6883524081581935,1.2.0,female,hoh
a6471a399ec0401cb159a77a2140f305,powerful-steed-646,1e94e83515334f3b84e5766e7e950b8d,25,sqrt,16,1,1000,0.687953327985827,1.2.0,female,hoh
a97d4b328c49496894fe01d0cf158ab2,burly-goose-440,1e94e83515334f3b84e5766e7e950b8d,5,0.33,16,1,500,0.6848951805633717,1.2.0,female,hoh
a9a38cfa29fa42af8d61d0be6b4df871,painted-hog-69,1e94e83515334f3b84e5766e7e950b8d,5,0.33,8,8,2000,0.6843688749028095,1.2.0,female,hoh
a9c7e3182fed40eaa4d90ebd750058fc,loud-hog-109,1e94e83515334f3b84e5766e7e950b8d,10,sqrt,8,4,2000,0.685579072018735,1.2.0,female,hoh
a9cb82e861054e42ad7f62a9cdf716f8,silent-hog-993,1e94e83515334f3b84e5766e7e950b8d,5,0.33,2,4,100,0.6838115866772514,1.2.0,female,hoh
ab3af3349edc4f5f8c2b560de7f1dea2,sneaky-duck-422,1e94e83515334f3b84e5766e7e950b8d,5,sqrt,8,1,1000,0.6888668197972391,1.2.0,female,hoh
aeb2da62631043cca6ef4e5a750bd34d,sassy-bird-438,1e94e83515334f3b84e5766e7e950b8d,25,0.33,2,4,2000,0.6861769983343053,1.2.0,female,hoh
aed31d5626b34b499ed755ef76c7c585,debonair-ape-452,1e94e83515334f3b84e5766e7e950b8d,25,sqrt,8,4,500,0.6849392330245716,1.2.0,female,hoh
b07759c5a632493a9623e0a5d357d5e2,gregarious-dove-43,1e94e83515334f3b84e5766e7e950b8d,25,0.33,8,1,100,0.6864965863503978,1.2.0,female,hoh
b149302e4928436f82f85f3778c6072d,rare-kit-348,1e94e83515334f3b84e5766e7e950b8d,10,0.33,16,1,2000,0.6902295864621448,1.2.0,female,hoh
b16cc1a0e7314e2aaa07cfa6fd9d342e,wise-sloth-150,1e94e83515334f3b84e5766e7e950b8d,5,0.33,8,1,100,0.6857228419866593,1.2.0,female,hoh
b228fc6ed1a04721866c52f96a0ee66e,secretive-grub-235,1e94e83515334f3b84e5766e7e950b8d,10,0.33,8,8,500,0.6845543025425165,1.2.0,female,hoh
b23ea423f7ba4a2cb72d37ab6999b652,learned-bird-530,1e94e83515334f3b84e5766e7e950b8d,10,sqrt,16,8,100,0.6905728014111536,1.2.0,female,hoh
b35312804e5c46f6a1df9787a3d019cc,fun-ox-206,1e94e83515334f3b84e5766e7e950b8d,25,sqrt,8,1,500,0.6849298291067476,1.2.0,female,hoh
b3ecd6645fc442c3a7b5ceb450957078,smiling-moose-753,1e94e83515334f3b84e5766e7e950b8d,5,sqrt,8,4,2000,0.6885819002657331,1.2.0,female,hoh
b4e94071f6264f6592e98d53c3619b2b,righteous-boar-738,1e94e83515334f3b84e5766e7e950b8d,5,0.33,16,4,2000,0.6846658276046073,1.2.0,female,hoh
b517271e23104fa181004760e3873b2c,handsome-shrimp-145,1e94e83515334f3b84e5766e7e950b8d,25,sqrt,8,4,100,0.6852778014244688,1.2.0,female,hoh
