wb_aid.na.sum,wdpa_iucn_cat_201704.na.categorical_count,wdpa_iucn_cat_201704.na.categorical_unprotected,wdpa_iucn_cat_201704.na.categorical_ia,wdpa_iucn_cat_201704.na.categorical_ib,wdpa_iucn_cat_201704.na.categorical_ii,wdpa_iucn_cat_201704.na.categorical_iii,wdpa_iucn_cat_201704.na.categorical_iv,wdpa_iucn_cat_201704.na.categorical_v,wdpa_iucn_cat_201704.na.categorical_vi,wdpa_iucn_cat_201704.na.categorical_not_applicable,wdpa_iucn_cat_201704.na.categorical_not_assigned,wdpa_iucn_cat_201704.na.categorical_not_reported,wdpa_iucn_cat_201704.na.categorical_mix,wdpa_iucn_cat_201704.na.count,viirs.2012.mean,viirs.2013.mean,viirs.2014.mean,viirs.2012.min,viirs.2013.min,viirs.2014.min,viirs.2012.max,viirs.2013.max,viirs.2014.max,viirs.2012.median,viirs.2013.median,viirs.2014.median,viirs.2012.sum,viirs.2013.sum,viirs.2014.sum,udel_precip_v501_mean.2012.mean,udel_precip_v501_mean.2013.mean,udel_precip_v501_mean.2014.mean,udel_precip_v501_sum.2012.sum,udel_precip_v501_sum.2013.sum,udel_precip_v501_sum.2014.sum,udel_air_temp_v501_mean.2012.mean,udel_air_temp_v501_mean.2013.mean,udel_air_temp_v501_mean.2014.mean,srtm_slope_500m.na.mean,srtm_elevation_500m.na.mean,ltdr_avhrr_ndvi_v5_yearly.2012.mean,ltdr_avhrr_ndvi_v5_yearly.2013.mean,ltdr_avhrr_ndvi_v5_yearly.2014.mean,esa_landcover.2012.categorical_count,esa_landcover.2012.categorical_mosaic_cropland,esa_landcover.2012.categorical_rainfed_cropland,esa_landcover.2012.categorical_urban,esa_landcover.2012.categorical_no_data,esa_landcover.2012.categorical_bare_areas,esa_landcover.2012.categorical_sparse_vegetation,esa_landcover.2012.categorical_water_bodies,esa_landcover.2012.categorical_grassland,esa_landcover.2012.categorical_forest,esa_landcover.2012.categorical_wetland,esa_landcover.2012.categorical_shrubland,esa_landcover.2012.categorical_irrigated_cropland,esa_landcover.2012.categorical_snow_ice,esa_landcover.2013.categorical_count,esa_landcover.2013.categorical_mosaic_cropland,esa_landcover.2013.categorical_rainfed_cropland,esa_landcover.2013.categorical_urban,esa_landcover.2013.categorical_no_data,esa_landcover.2013.categorical_bare_areas,esa_landcover.2013.categorical_sparse_vegetation,esa_landcover.2013.categorical_water_bodies,esa_landcover.2013.categorical_grassland,esa_landcover.2013.categorical_forest,esa_landcover.2013.categorical_wetland,esa_landcover.2013.categorical_shrubland,esa_landcover.2013.categorical_irrigated_cropland,esa_landcover.2013.categorical_snow_ice,esa_landcover.2014.categorical_count,esa_landcover.2014.categorical_mosaic_cropland,esa_landcover.2014.categorical_rainfed_cropland,esa_landcover.2014.categorical_urban,esa_landcover.2014.categorical_no_data,esa_landcover.2014.categorical_bare_areas,esa_landcover.2014.categorical_sparse_vegetation,esa_landcover.2014.categorical_water_bodies,esa_landcover.2014.categorical_grassland,esa_landcover.2014.categorical_forest,esa_landcover.2014.categorical_wetland,esa_landcover.2014.categorical_shrubland,esa_landcover.2014.categorical_irrigated_cropland,esa_landcover.2014.categorical_snow_ice,distance_to_coast_236.na.mean,dist_to_water.na.mean,accessibility_to_cities_2015_v1.0.mean,onshore_petroleum_v12.na.mean,globalwindatlas_windspeed.na.mean,globalsolaratlas_pvout.na.mean,gemdata_201708.na.sum,gdp_grid.na.sum,distance_to_gold_v12.na.mean,distance_to_gemdata_201708.na.mean,distance_to_drugdata_201708.na.mean,dist_to_onshore_petroleum_v12.na.mean,diamond_distance_201708.na.mean,diamond_binary_201708.na.mean,ambient_air_pollution_2013_o3.2013.mean,ambient_air_pollution_2013_fus_calibrated.2013.mean,worldpop_pop_count_1km_mosaic.2012.mean,worldpop_pop_count_1km_mosaic.2013.mean,worldpop_pop_count_1km_mosaic.2014.mean,modis_lst_mod11c3_006_day_annual_mean.2012.mean,modis_lst_mod11c3_006_day_annual_mean.2013.mean,modis_lst_mod11c3_006_day_annual_mean.2014.mean,DHSID
3026235.25872,65,65,0,0,0,0,0,0,0,0,0,0,0,66.5699996948,1.20747864709,1.61425092814,1.70749525283,0.0,0.0,0.0,10.506729126,15.1685562134,16.1329441071,0.284559130669,0.449228644371,0.539854049683,451.801422119,604.301818848,639.120788574,89.99166666666666,82.975,70.075,32.39699927587063,29.870999332331124,25.22699943613261,28.558333333333334,28.66666666666667,28.866666666666667,0.689181543701,184.817680732,3705.02134569,3482.61742078,3493.04953293,837,43,693,59,0,0,0,0,0,0,0,0,42,0,837,43,693,59,0,0,0,0,0,0,0,0,42,0,837,39,684,72,0,0,0,0,0,0,0,0,42,0,565262.375383,15104.671144,5.72433863705,0.0,3.63112391687,4.28954726791,0.0,106.206062317,158951.034317,629963.416614,301456.161338,802764.298059,51269.1940992,0.0,61.8801732429,27.387700769,653.668642945,704.346524011,669.952219413,307.667793895,309.677437003,309.294826145,GH201400000323
1346309.98398,66,66,0,0,0,0,0,0,0,0,0,0,0,65.7099990845,0.142864597512,0.174276443697,0.183490027689,0.0,0.0,0.0,1.96085071564,1.85934829712,2.05404877663,0.0,0.0,0.0,52.872303009,64.4848937988,67.8594894409,99.72500000000001,91.45833333333333,102.85833333333335,35.90099919755012,32.9249992640689,37.02899917233735,27.508333333333336,27.76666666666667,27.75,0.53893285625,73.4270277068,4315.12202377,4897.11746329,4822.73582984,829,163,641,0,0,0,0,0,0,4,0,21,0,0,829,163,641,0,0,0,0,0,0,4,0,21,0,0,829,163,641,0,0,0,0,0,0,4,0,21,0,0,57681.2441528,26916.5968817,65.5879820169,0.0,4.08920247597,3.7157330599,0.0,9.0445728302,133674.107598,401985.984803,40791.6935835,462566.178232,152933.28612,0.0,69.5647124615,23.4184538662,122.257590437,111.913447725,116.605453644,304.690238658,304.907974874,304.51633812,GH201400000324
7113270.67872,9,9,0,0,0,0,0,0,0,0,0,0,0,10.9799995422,11.014412477,15.3238752657,17.3901142243,2.3346619606,2.46756124496,3.30945134163,15.3241786957,22.8690319061,25.0906791687,11.8157920837,17.3048992157,19.5293483734,650.874816895,905.530090332,1028.5111084,69.875,43.69166666666668,70.76666666666667,NA,NA,NA,26.975,27.56666666666667,27.56666666666667,0.614874471459,21.2491055975,937.167698382,1151.22572668,935.192156796,130,0,0,109,0,0,0,21,0,0,0,0,0,0,130,0,0,109,0,0,0,21,0,0,0,0,0,0,130,0,0,109,0,0,0,21,0,0,0,0,0,0,2384.25059309,2384.20974008,0.0613506772918,0.0,5.44499183019,4.11450114612,0.0,183.480163574,90424.0455208,520279.595978,35588.8815651,557873.779402,77855.3389695,0.0,62.8400421143,26.8826399172,10308.6460324,10877.332791,11155.4245468,306.175413501,306.955590257,306.956370272,GH201400000325
1432449.0064,64,15,0,0,0,0,0,0,0,0,0,49,0,65.9400024414,0.00504962073088,0.00808408813196,0.0,0.0,0.0,0.0,0.266784965992,0.6480717659,0.0,0.0,0.0,0.0,1.88610851765,2.92950820923,0.0,110.90833333333332,111.31666666666665,99.86666666666666,26.61799940504134,26.715999402850866,23.967999464273454,27.074999999999996,27.199999999999996,27.500000000000004,3.24817986298,345.308114591,5985.39078761,6212.37839118,6124.72779171,831,207,597,0,0,0,0,0,0,18,0,9,0,0,831,207,597,0,0,0,0,0,0,18,0,9,0,0,831,207,597,0,0,0,0,0,0,18,0,9,0,0,152642.193971,25545.4879188,60.2447697467,0.0,4.67874406864,3.93050501274,0.0,3.13334131241,26689.8891216,548251.728265,0.0,632737.229695,29503.3392289,0.0,68.3841110039,22.7013531344,69.7676002403,69.4860210454,65.1884768916,302.34661504,302.868630454,302.106940926,GH201400000326
3924556.09474,65,65,0,0,0,0,0,0,0,0,0,0,0,65.6999969482,0.11784297037,0.158541488833,0.184388208507,0.0,0.0,0.0,2.16409707069,2.18321990967,2.53984761238,0.0,0.0,0.0,43.6474342346,58.6766319275,68.2437210083,97.90714285714287,86.40476190476191,96.30476190476193,46.8499989528209,41.069999082013965,45.701998978480695,27.70833333333334,28.030952380952385,28.017857142857146,0.486032783822,18.3617952032,4153.84552105,4369.82688052,4735.85746615,830,173,593,0,0,0,0,11,0,10,0,43,0,0,830,173,592,1,0,0,0,11,0,10,0,43,0,0,830,173,592,1,0,0,0,11,0,10,0,43,0,0,36993.7472983,5237.50169534,57.7505211447,0.0,4.03703306166,3.72577896438,0.0,23.6236438751,126048.511807,417939.262966,37066.5275265,470982.784603,143831.010015,0.0,68.1551251609,21.6986506674,148.658916378,157.719467957,168.39631581,305.315918029,305.466058283,304.937095685,GH201400000327
1198292.44455,9,9,0,0,0,0,0,0,0,0,0,0,0,11.0399999619,0.918553352907,1.61214740339,1.87939317572,0.0,0.0,0.0,3.44161963463,5.8099565506,6.39339256287,0.320361822844,0.704418420792,0.978302776814,54.7946090698,96.012298584,111.671058655,116.55,106.69166666666666,114.04166666666667,13.985999687388539,12.80299971383065,13.684999694116414,27.600000000000005,27.691666666666663,27.991666666666667,3.22042993697,315.160870583,4854.97597092,5231.82083267,4928.17618063,133,6,37,29,0,0,0,0,0,61,0,0,0,0,133,6,36,30,0,0,0,0,0,61,0,0,0,0,133,6,36,30,0,0,0,0,0,61,0,0,0,0,324393.615397,19119.1755137,2.71940973289,0.0,4.31618066818,3.90579125064,0.0,20.4517860413,169167.289516,628476.384144,6602.13915517,749019.360279,152934.277559,0.0,72.8200683594,21.4070255444,273.031195957,319.057905757,321.190399423,302.61938672,303.076873334,304.03687026,GH201400000328
243539.758393,10,10,0,0,0,0,0,0,0,0,0,0,0,11.1700000763,0.0469349288136,0.0607018186252,0.0358592593932,0.0,0.0,0.0,1.21676647663,1.50211060047,0.960192739964,0.0,0.0,0.0,2.65832948685,3.45675158501,2.04577803612,97.50938435907013,76.25528007302626,71.16937856818744,11.817999735847115,9.119999796152115,8.532999809272587,28.552864614662017,28.763963748271852,28.85566634744234,1.32792923699,311.1418067,3531.06703139,3363.37702591,3327.90476887,133,2,131,0,0,0,0,0,0,0,0,0,0,0,133,2,131,0,0,0,0,0,0,0,0,0,0,0,133,2,131,0,0,0,0,0,0,0,0,0,0,0,517078.640071,13925.7214782,71.3103397805,0.0,3.8792522963,4.26701880582,0.0,1.22037172318,198577.331897,569519.030442,282283.839856,742696.641681,81645.2312373,0.0,64.030042567,28.6573968125,111.54000495,109.20215214,118.51651704,307.237737427,309.698025159,310.028579401,GH201400000329
467224.677232,10,10,0,0,0,0,0,0,0,0,0,0,0,11.0100002289,4.66614844773,5.76537346991,5.49994338452,0.329223334789,0.436913877726,0.49944037199,16.0975780487,18.9813709259,16.5085067749,3.07905721664,4.11038589478,4.46765995026,276.266571045,341.75289917,326.121154785,94.80833333333334,94.40833333333333,95.40833333333333,11.376999745704234,11.328999746777118,11.448999744094909,26.291666666666664,26.308333333333334,26.625000000000004,1.37493552558,290.227117157,5375.53448353,6071.56896434,5950.71647445,135,11,49,75,0,0,0,0,0,0,0,0,0,0,135,6,47,82,0,0,0,0,0,0,0,0,0,0,135,6,47,82,0,0,0,0,0,0,0,0,0,0,261425.846541,94764.3661573,0.650964059621,0.0,3.86742441131,3.652717593,0.0,68.5010452271,107016.629535,694909.19358,45096.6631649,795851.682247,116239.071859,0.0,67.6700744629,25.4672603688,811.885967415,859.461582557,789.830543379,303.025088131,303.624620689,303.688521081,GH201400000330
6977558.10163,12,12,0,0,0,0,0,0,0,0,0,0,0,10.9799995422,13.5107104261,19.5580684403,20.9917889326,6.76930522919,9.5245847702,9.90577602386,18.9555492401,25.5630893707,27.844127655,13.442855835,19.8321380615,20.6899604797,797.366760254,1154.41845703,1238.40820312,69.875,43.69166666666668,70.76666666666667,NA,NA,NA,26.975,27.56666666666667,27.56666666666667,0.740876238496,27.0497022491,1564.04631515,1563.81539758,1756.41651314,132,0,0,131,0,0,0,1,0,0,0,0,0,0,132,0,0,131,0,0,0,1,0,0,0,0,0,0,132,0,0,131,0,0,0,1,0,0,0,0,0,0,4187.64699184,4187.64699184,0.0,0.0,4.89495213363,4.07932802104,0.0,269.681549072,88358.9013261,520959.381281,34046.9593728,559224.577668,75713.0025924,0.0,62.8400421143,26.8826399172,11114.7672689,11461.1702481,11836.0179774,306.877470845,307.804552958,307.342697595,GH201400000331
5650313.89964,10,10,0,0,0,0,0,0,0,0,0,0,0,10.92000103,18.6484813936,19.6819822895,20.3284620374,8.63569450378,8.07316875458,8.92083740234,29.7811641693,30.0317821503,26.5956954956,18.3592224121,19.2988853455,20.6453971863,1100.74902344,1161.74072266,1200.15087891,69.875,43.69166666666668,70.76666666666667,8.384999812580645,5.242999882809817,8.491999810189009,26.975,27.56666666666667,27.56666666666667,0.638757613697,28.6445223799,2423.76946959,2229.33616427,2804.98623471,137,0,0,137,0,0,0,0,0,0,0,0,0,0,137,0,0,137,0,0,0,0,0,0,0,0,0,0,137,0,0,137,0,0,0,0,0,0,0,0,0,0,3522.5653603,3524.21466304,0.0,0.0,4.27115794097,4.09111508363,0.0,142.873291016,93312.339684,499938.130095,27795.6080909,538679.697541,89301.9301722,0.0,63.6600418091,30.0521587394,4815.91885265,4917.54780639,5206.83550194,304.883728324,306.961551378,305.246941171,GH201400000332
262463.640824,10,10,0,0,0,0,0,0,0,0,0,0,0,10.970000267,0.0627365151384,0.0909614850779,0.119380693575,0.0,0.0,0.0,0.601822316647,0.990956187248,0.803266823292,0.0,0.0,0.0,3.70157313347,5.38143825531,7.12872362137,106.03333333333333,113.75833333333335,117.86666666666666,NA,NA,NA,26.300000000000004,26.158333333333335,26.300000000000004,1.12669590492,189.798936553,6736.37933735,6543.90131981,6594.94896458,137,0,133,4,0,0,0,0,0,0,0,0,0,0,137,0,133,4,0,0,0,0,0,0,0,0,0,0,137,0,133,4,0,0,0,0,0,0,0,0,0,0,155048.879831,93326.3843091,89.3406818939,0.0,3.30781030451,3.65595165939,0.0,2.46392393112,29541.4179923,735052.023548,122696.35069,812957.122841,89620.3570876,0.0,65.6216889529,19.0901878749,204.947620977,195.328045549,211.344205172,299.640518936,300.218915515,300.362180708,GH201400000333
2017255.34082,63,63,0,0,0,0,0,0,0,0,0,0,0,65.7900009155,0.016660179888,0.0219808519322,0.014803916516,0.0,0.0,0.0,0.649802207947,0.641825854778,0.645024597645,0.0,0.0,0.0,6.12377071381,8.12012195587,5.42592525482,115.44166666666666,101.56666666666666,100.17500000000001,13.85299969036132,12.18799972757697,12.020999731309711,25.683333333333334,26.083333333333332,26.125,3.85539713334,203.845728056,5534.44689952,5823.48363073,5808.98480014,832,27,771,0,0,0,0,0,0,26,0,8,0,0,832,27,771,0,0,0,0,0,0,26,0,8,0,0,832,27,771,0,0,0,0,0,0,26,0,8,0,0,63850.407364,17337.0911199,33.7447468196,0.0,4.80656270127,3.85588497356,0.0,9.56183242798,55962.1543316,477228.223624,0.0,540188.271501,74803.8633238,0.0,67.7052787712,24.3638322315,117.25407109,110.956029656,108.546736886,302.172818442,302.714506336,301.982811763,GH201400000334
382952.68561,10,10,0,0,0,0,0,0,0,0,0,0,0,10.9499998093,0.531248337926,0.489306591928,0.596533658946,0.0,0.0,0.0,2.54344534874,2.6730837822,4.2972111702,0.273586392403,0.317135930061,0.335087180138,31.3639984131,28.7954177856,34.9685935974,75.60833333333333,64.31666666666668,78.46666666666667,9.072999797202646,7.717999827489257,9.415999789536,27.350000000000005,27.533333333333335,27.416666666666664,0.302861430141,14.0065457243,3501.84057775,3263.50638113,3912.59153804,133,7,119,6,0,0,0,0,0,0,0,1,0,0,133,7,118,7,0,0,0,0,0,0,0,1,0,0,133,7,117,8,0,0,0,0,0,0,0,1,0,0,9077.37078634,9077.37078634,14.9202422408,0.0,4.39534086728,3.86240467942,0.0,15.8177309036,183385.94158,367217.330218,91930.4339391,413462.314802,201340.08642,0.0,68.7888977659,19.3222086791,395.996001201,380.718064149,382.434547493,304.268890372,305.982110794,303.895764831,GH201400000335
919637.967757,10,10,0,0,0,0,0,0,0,0,0,0,0,10.9899997711,5.00568516348,6.19536886441,6.7983388447,1.08897829056,1.33048081398,1.49494087696,10.3928022385,14.8243665695,16.1176700592,4.68324422836,5.55305147171,6.49107885361,296.372314453,366.395172119,401.747192383,115.44166666666668,101.56666666666668,100.175,NA,NA,NA,25.683333333333334,26.083333333333336,26.125,0.734063845246,178.802293609,5169.05829158,5760.56754211,5451.64278552,131,0,81,50,0,0,0,0,0,0,0,0,0,0,131,0,74,57,0,0,0,0,0,0,0,0,0,0,131,0,69,62,0,0,0,0,0,0,0,0,0,0,60406.2912396,38679.6576507,0.539645563331,0.0,3.34950877999,3.73810168739,0.0,113.453109741,42642.9255946,497692.00604,0.0,556963.638732,57999.1335428,0.0,66.4500016057,24.6694600419,2491.57719743,2606.12612016,2661.86125208,301.050386712,301.673140633,301.295593643,GH201400000336
1712924.36123,65,65,0,0,0,0,0,0,0,0,0,0,0,66.5399932861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.225,80.63333333333334,83.16666666666667,10.346999768726528,9.675999783724547,9.979999776929617,27.76666666666667,27.708333333333336,27.875,0.646071882072,256.223933476,4006.85193008,4266.69991593,3939.22264299,840,210,41,0,0,0,0,0,0,0,0,589,0,0,840,210,41,0,0,0,0,0,0,0,0,589,0,0,840,210,41,0,0,0,0,0,0,0,0,589,0,0,569915.94949,4356.37625582,73.2014537992,0.0,2.96718058089,4.2469744913,0.0,1.91541433334,192805.095718,787125.150951,269464.787792,941588.969841,252655.744723,0.0,63.6756880132,32.9138693288,35.6663219058,36.202708856,35.7166109097,306.602255432,307.980879501,307.570241281,GH201400000337
258679.410649,12,12,0,0,0,0,0,0,0,0,0,0,0,10.970000267,1.99537389155,2.16979629408,2.20042770756,0.0,0.0,0.0,5.50726032257,5.39872312546,4.42628574371,1.20363175869,1.44591486454,1.71118474007,119.509399414,129.753723145,131.138214111,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.829583129072,17.4302915879,1495.338286,1448.97303438,1280.05209803,135,36,6,41,0,0,0,38,0,0,0,13,1,0,135,34,6,43,0,0,0,38,0,0,0,13,1,0,135,32,4,47,0,0,0,38,0,0,0,13,1,0,2362.76407653,2362.30879546,0.289084757406,0.0,5.4538842301,4.13307126654,0.0,8.03207588196,101340.590079,476560.91179,23520.1514655,516872.104314,105558.873527,0.0,64.5923419069,23.0389208065,215.03083494,223.181277243,207.678584625,304.791501455,307.179817488,305.432615559,GH201400000338
1601055.73851,65,65,0,0,0,0,0,0,0,0,0,0,0,66.0999984741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.71666666666667,90.13333333333333,102.725,23.931999465078114,21.63199951648712,24.65399944894016,26.333333333333332,26.45833333333333,26.683333333333334,0.939874113068,284.669375344,6386.32749255,6829.81477443,6772.91318618,837,25,809,0,0,0,0,0,0,3,0,0,0,0,837,25,809,0,0,0,0,0,0,3,0,0,0,0,837,25,809,0,0,0,0,0,0,3,0,0,0,0,255520.109075,102028.239513,54.1410964461,0.0,3.63447976061,3.62575948127,0.0,1.47153806686,122602.402523,720744.656992,70878.6401961,821189.058092,131172.030628,0.0,67.51283201,20.0942282611,69.2055820008,66.6854657639,67.1486522278,300.210718451,300.671396723,300.141375034,GH201400000339
930864.849289,63,0,0,0,0,0,0,0,0,0,0,63,0,65.5400009155,0.047786360904,0.0709510789319,0.0956519301698,0.0,0.0,0.0,1.48700726032,1.42002034187,3.06354665756,0.0,0.0,0.0,17.7369880676,26.3629455566,35.5305480957,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.130236336041,-0.262039280524,815.869852764,697.088087816,610.592012479,830,21,14,5,0,4,0,511,4,133,3,135,0,0,830,20,14,6,0,4,0,511,4,133,3,135,0,0,830,20,14,9,0,4,0,511,4,131,3,134,0,0,8865.02893785,8865.28094691,81.6960592741,0.0,4.80918639997,4.08408018686,0.0,8.26598358154,173019.517086,393817.221558,87557.7408671,429998.940456,187294.095051,0.0,66.5583352794,21.0364211949,158.054455175,163.295094677,185.553808808,300.531837519,302.47010579,302.292696753,GH201400000340
9427620.51748,12,12,0,0,0,0,0,0,0,0,0,0,0,10.9799995422,12.6874766655,16.7718577954,17.4492500132,1.87942123413,2.04701900482,2.38377285004,32.095741272,39.2232093811,35.6079864502,11.3427810669,15.7421722412,17.858423233,749.779541016,990.92755127,1031.11767578,69.875,43.69166666666668,70.76666666666667,NA,NA,NA,26.975,27.56666666666667,27.56666666666667,0.551384358812,16.2380211584,890.486951715,1145.58979138,972.68404528,131,0,1,81,0,0,0,48,1,0,0,0,0,0,131,0,1,81,0,0,0,48,1,0,0,0,0,0,131,0,1,81,0,0,0,48,1,0,0,0,0,0,1636.24374499,1637.55789047,0.0695415882585,0.0,5.52116549785,4.12019757145,0.0,161.727264404,91827.3612756,516500.360502,35351.7775416,553880.566937,80767.7537089,0.0,62.8925418854,27.3290825015,8941.93350434,9438.0929653,9574.68844842,306.188395461,306.908716019,306.822808732,GH201400000341
2393808.89545,63,63,0,0,0,0,0,0,0,0,0,0,0,65.9100036621,0.175868189372,0.183276448094,0.13496157384,0.0,0.0,0.0,5.46225452423,5.17199897766,4.41637325287,0.0,0.0,0.0,64.114074707,66.8708190918,49.0790901184,93.40000000000002,118.24166666666667,110.08333333333333,22.415999498963355,28.377999365702273,26.419999409466982,26.216666666666665,26.099999999999998,26.25,0.861194382585,95.3346288901,6111.06934199,5886.79904546,6086.02683991,832,43,782,7,0,0,0,0,0,0,0,0,0,0,832,43,782,7,0,0,0,0,0,0,0,0,0,0,832,43,782,7,0,0,0,0,0,0,0,0,0,0,103106.106902,103106.106902,103.469892304,0.0,3.13743367282,3.6776771515,0.0,17.0793628693,29447.3412539,700027.631014,141989.70183,760885.663476,69407.0074876,0.0,62.2601342192,25.3027703028,85.0504356583,80.939763388,77.9751430029,299.668922611,299.991380198,299.974609377,GH201400000342
2632439.07963,66,66,0,0,0,0,0,0,0,0,0,0,0,66.6300048828,0.0121463049316,0.0142858578165,0.00755535417244,0.0,0.0,0.0,1.00239348412,0.931490063667,0.437597006559,0.0,0.0,0.0,4.5116019249,5.30869579315,2.81439232826,95.55833333333334,76.76666666666665,71.29166666666667,22.933999487385154,18.42399958819151,17.109999617561698,28.391666666666666,28.625000000000004,28.65,0.589650441503,210.116951674,3370.7576063,3402.91253052,3149.45963244,842,84,756,0,0,0,0,2,0,0,0,0,0,0,842,84,756,0,0,0,0,2,0,0,0,0,0,0,842,84,756,0,0,0,0,2,0,0,0,0,0,0,562042.674392,10079.2816894,40.7600846915,0.0,3.31655235391,4.31698680172,0.0,4.95784187317,154493.941228,575118.075082,334168.746914,767647.585886,46040.3024663,0.0,60.4358532317,23.7305587834,189.517133623,186.780076096,183.734085835,307.744035497,309.33582352,309.587749107,GH201400000343
1633121.50149,67,67,0,0,0,0,0,0,0,0,0,0,0,66.560005188,0.0,0.000162347389517,0.0149457005634,0.0,0.0,0.0,0.0,0.0612215250731,0.866927921772,0.0,0.0,0.0,0.0,0.0612215250731,5.63615226746,87.49166666666666,84.05000000000001,76.20000000000002,31.496999295987184,30.257999323681,27.431999386847018,28.04166666666667,28.083333333333336,28.308333333333334,0.682692239509,214.491322477,4457.84023561,4691.30421281,4364.58353802,844,0,9,0,0,0,0,0,0,516,0,319,0,0,844,0,9,0,0,0,0,0,0,516,0,319,0,0,844,0,9,0,0,0,0,0,0,516,0,319,0,0,534850.389483,70931.9984043,157.931836862,0.0,2.86622131255,4.22047209198,0.0,1.03578686714,228802.474335,686253.492163,227509.969514,845819.482678,169948.388444,0.0,66.0886552458,37.135237726,28.6434472143,28.9397439093,29.5252642051,306.759462193,306.844270522,307.311446791,GH201400000344
1691892.16694,65,65,0,0,0,0,0,0,0,0,0,0,0,65.9299926758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.36718629247615,110.16293424612128,111.85148349826348,27.119999393820763,26.739999402314425,26.929999398067594,27.753506963715367,27.93447497251164,27.958278635879704,0.296134471631,79.2045053386,3759.08926428,4341.55096645,4264.82687094,828,109,54,0,0,0,0,527,0,72,0,66,0,0,828,109,54,0,0,0,0,527,0,72,0,66,0,0,828,109,54,0,0,0,0,527,0,72,0,66,0,0,184453.579677,207.365575485,211.704494187,0.0,4.59723153188,3.91560677068,0.0,0.442227989435,167181.692716,408336.346006,91596.7045856,520218.399197,134744.304123,0.0,73.9406646022,24.0119639775,30.7981479185,33.7211501195,32.7754015261,298.797864884,299.609582217,300.279407726,GH201400000345
401828.49539,9,9,0,0,0,0,0,0,0,0,0,0,0,10.9699993134,2.99256085043,5.03630698018,4.28037369362,0.401026159525,0.624992132187,0.662260591984,7.06633758545,11.6238985062,9.07463169098,2.48826122284,3.91655373573,3.69756960869,178.076141357,299.514648438,254.652511597,105.49166666666666,101.16666666666667,108.38333333333334,NA,NA,NA,26.7,27.083333333333332,27.208333333333336,0.90404375022,64.3878776285,5058.2202415,5132.65238136,5374.18303674,135,0,74,61,0,0,0,0,0,0,0,0,0,0,135,0,73,62,0,0,0,0,0,0,0,0,0,0,135,0,67,68,0,0,0,0,0,0,0,0,0,0,23446.8142723,23446.8142723,0.648092916513,0.0,3.60050132617,3.58558500071,0.0,31.6252841949,81815.3696412,566845.953897,60068.7281244,608876.344588,48346.379268,0.0,62.341948555,20.9258834501,1551.6475242,1803.63349949,1705.29725437,302.492467525,302.949150436,302.139999998,GH201400000346
747279.591403,10,10,0,0,0,0,0,0,0,0,0,0,0,10.9899997711,2.93726343237,3.42442616733,3.68872915925,0.0,0.0,0.0,9.39299964905,12.1715974808,14.3608255386,1.73371231556,2.01001286507,2.28621387482,172.012634277,200.312194824,215.503265381,115.44166666666666,101.56666666666668,100.175,13.85299969036132,12.18799972757697,12.020999731309711,25.683333333333334,26.083333333333336,26.125,5.3778525036,300.787904811,5557.78618195,5932.99117814,6049.23767359,133,2,114,17,0,0,0,0,0,0,0,0,0,0,133,2,114,17,0,0,0,0,0,0,0,0,0,0,133,2,113,18,0,0,0,0,0,0,0,0,0,0,56714.3883749,36714.0665918,2.66279173851,0.0,3.91392324645,3.78869444236,0.0,21.205663681,46881.4642439,494717.332204,0.0,553128.115031,61721.607324,0.0,66.1700214848,24.4654350746,1430.71700669,1552.06273621,1529.56870585,301.554176143,301.429961164,301.095048861,GH201400000348
2530258.17069,64,64,0,0,0,0,0,0,0,0,0,0,0,65.8300018311,0.155546895968,0.237261959141,0.169119365171,0.0,0.0,0.0,1.41068041325,1.88161623478,1.36381316185,0.0,0.0,0.0,57.6134414673,87.907043457,62.5232048035,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.824099652463,40.3310550354,6361.83108429,6186.39466239,6741.40362343,826,16,804,3,0,0,0,0,0,0,0,3,0,0,826,16,804,3,0,0,0,0,0,0,0,3,0,0,826,16,803,4,0,0,0,0,0,0,0,3,0,0,12577.6713503,12577.6713503,13.5646607175,0.0,4.23039973776,3.71602134341,0.0,68.3071594238,106092.658227,599526.423626,94468.8472381,636529.549241,68834.471863,0.0,61.2843119739,21.6653712672,298.056351098,301.951866765,308.885034739,300.562094057,302.224901424,300.626620441,GH201400000349
