DHSID,education_buildings_count,education_buildings_avgarea,education_buildings_totalarea,education_buildings_ratio,recreational_buildings_count,recreational_buildings_avgarea,recreational_buildings_totalarea,recreational_buildings_ratio,commercial_buildings_count,commercial_buildings_avgarea,commercial_buildings_totalarea,commercial_buildings_ratio,government_buildings_count,government_buildings_avgarea,government_buildings_totalarea,government_buildings_ratio,religious_buildings_count,religious_buildings_avgarea,religious_buildings_totalarea,religious_buildings_ratio,industrial_buildings_count,industrial_buildings_avgarea,industrial_buildings_totalarea,industrial_buildings_ratio,health_buildings_count,health_buildings_avgarea,health_buildings_totalarea,health_buildings_ratio,residential_buildings_count,residential_buildings_avgarea,residential_buildings_totalarea,residential_buildings_ratio,all_buildings_count,all_buildings_totalarea,all_buildings_avgarea,buffer_area,all_buildings_ratio
BD201800000501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12546193.962182887,0.0
BD201800000502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,58.42962966228339,58.42962966228339,4.6571597600356895e-06,1.0,354.2349238124126,354.2349238124126,2.8234453004643706e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,412.664553474696,206.332276737348,12546193.962183427,3.28916127646794e-05
BD201800000503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12546193.9621841,0.0
BD201800000504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12546193.962183645,0.0
BD201800000505,3.0,418.58802154595463,1255.7640646378638,0.00010009123630823553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,707.7951276963221,707.7951276963221,5.641512715567336e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1963.5591923341858,490.88979808354645,12546193.962183474,0.0001565063634639089
BD201800000506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,740.4413979689972,740.4413979689972,5.9017212726095746e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4555.576513713406,18222.306054853623,0.001452417052516488,0.0,0.0,0.0,0.0,3.0,423.26569111209693,1269.7970733362909,0.00010120974354164819,8.0,20232.544526158912,2529.068065769864,12546193.962182747,0.001612644008784232
BD201800000507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12546193.962184202,0.0
BD201800000508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12546193.962183073,0.0
BD201800000509,1.0,1957.6045274700296,1957.6045274700296,0.00015603174423817271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1095.2357248531496,2190.471449706299,0.0001745925064054212,1.0,360.0074823189943,360.0074823189943,2.8694557361706854e-05,0.0,0.0,0.0,0.0,30.0,248.01954282986046,7440.586284895814,0.0005930552570223832,34.0,11948.669744391136,351.43146307032754,12546193.962184185,0.0009523740650276838
BD201800000510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12546193.96218358,0.0
BD201800000511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12546193.962183103,0.0
BD201800000512,8.0,782.6451683321884,6261.161346657507,0.0004990486649202312,1.0,3518.855945811413,3518.855945811413,0.00028047198667724454,7.0,394.3266744039471,2760.28672082763,0.00022000988739276825,0.0,0.0,0.0,0.0,1.0,267.47540579205247,267.47540579205247,2.13192468248371e-05,1.0,3681.1141217156164,3681.1141217156164,0.00029340484714419495,1.0,469.6076023865288,469.6076023865288,3.7430283941252915e-05,49.0,498.46336996290705,24424.705128182446,0.0019467820441645188,68.0,41383.206271373194,608.5765628143117,12546193.962182632,0.0032984669610650478
BD201800000513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12546193.962182993,0.0
BD201800000514,13.0,751.2401744620656,9766.122268006853,0.000778413142459265,0.0,0.0,0.0,0.0,8.0,1812.7546045217314,14502.036836173851,0.0011558913308598138,0.0,0.0,0.0,0.0,3.0,406.23999237427716,1218.7199771228316,9.713862074795409e-05,1.0,162.201327061538,162.201327061538,1.2928329304523737e-05,1.0,308.9176739674868,308.9176739674868,2.4622421341373825e-05,26.0,84.09014131822568,2186.3436742738677,0.0001742635002187813,52.0,28144.34175660643,541.2373414732006,12546193.962183677,0.002243257344931712
BD201800000515,8.0,606.9990573253298,4855.992458602638,0.00038704905035258407,0.0,0.0,0.0,0.0,8.0,1812.7546045217314,14502.036836173851,0.001155891330859785,0.0,0.0,0.0,0.0,1.0,269.10019447961275,269.10019447961275,2.1448751333728694e-05,1.0,162.201327061538,162.201327061538,1.2928329304523412e-05,1.0,308.9176739674868,308.9176739674868,2.4622421341373208e-05,6.0,126.50031088187667,759.0018652912601,6.0496583073639655e-05,25.0,20857.250355576387,834.2900142230554,12546193.962183991,0.001662436466265634
BD201800000516,3.0,3367.6234966604625,10102.870489981387,0.0008052538100745308,0.0,0.0,0.0,0.0,7.0,1788.6219623222707,12520.353736255895,0.0009979403932376372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2265.755426286602,6797.266278859806,0.0005417791482698767,0.0,0.0,0.0,0.0,33.0,768.894457982869,25373.517113434675,0.002022407527726531,46.0,54794.00761853176,1191.174078663734,12546193.96218232,0.004367380879308575
BD201800000517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12546193.962184174,0.0
BD201800000518,12.0,1365.6502790717711,16387.803348861253,0.0013061971940062508,0.0,0.0,0.0,0.0,3.0,2095.8356911908936,6287.50707357268,0.0005011485628649413,0.0,0.0,0.0,0.0,2.0,270.8171067664275,541.634213532855,4.317119719059594e-05,1.0,162.201327061538,162.201327061538,1.2928329304524708e-05,2.0,1216.6372280871387,2433.2744561742775,0.0001939452286094696,25.0,85.55675129617131,2138.918782404283,0.00017048347800548133,45.0,27951.339201606886,621.1408711468197,12546193.962182734,0.0022278739899812636
BD201800000519,5.0,1149.325101869589,5746.625509347945,0.00045803735592400805,0.0,0.0,0.0,0.0,1.0,292.0609646102567,292.0609646102567,2.3278849784293036e-05,0.0,0.0,0.0,0.0,2.0,474.80989132160937,949.6197826432187,7.568986941423039e-05,0.0,0.0,0.0,0.0,1.0,1585.9348772051414,1585.9348772051414,0.00012640764856541593,31.0,71.46694408848263,2215.4752667429616,0.0001765854468232307,40.0,10789.716400549523,269.7429100137381,12546193.962182758,0.0008599991705111781
BD201800000520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11530.01726854667,11530.01726854667,0.00014704082915727238,0.0,0.0,0.0,0.0,4.0,320.4876853038221,1281.9507412152884,1.6348553131944768e-05,5.0,12811.968009761958,2562.3936019523917,78413712.26364861,0.00016338938228921716
BD201800000521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,753.3948597946016,753.3948597946016,9.607947870922082e-06,1.0,7171.4575678066385,7171.4575678066385,9.145667716501396e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7924.85242760124,3962.42621380062,78413712.26364677,0.00010106462503593605
BD201800000522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78413712.26365104,0.0
BD201800000523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3465.0422102313714,6930.084420462743,8.837847642210974e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6930.084420462743,3465.0422102313714,78413712.26364608,8.837847642210974e-05
BD201800000524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,463.99354947320273,463.99354947320273,5.917250134939632e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,463.99354947320273,463.99354947320273,78413712.26365039,5.917250134939632e-06
BD201800000525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,986.7749030329838,986.7749030329838,1.258421358390903e-05,0.0,0.0,0.0,0.0,1.0,152.86169564554547,152.86169564554547,1.949425568981806e-06,2.0,1139.6365986785293,569.8182993392646,78413712.26365203,1.4533639152890834e-05
BD201800000526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78413712.2636486,0.0
BD201800000527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,744.2005144328858,1488.4010288657717,1.8981387131136332e-05,0.0,0.0,0.0,0.0,5.0,168.52798030469745,842.6399015234873,1.0746078424272801e-05,7.0,2331.040930389259,333.0058471984656,78413712.26364465,2.972746555540913e-05
BD201800000528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,160.64370661445133,642.5748264578053,8.194674220974233e-06,4.0,642.5748264578053,160.64370661445133,78413712.26364775,8.194674220974233e-06
BD201800000529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,152.86169564554547,152.86169564554547,1.949425568981932e-06,1.0,152.86169564554547,152.86169564554547,78413712.26364695,1.949425568981932e-06
BD201800000530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,582.4051236956785,582.4051236956785,7.42733773064448e-06,1.0,190.07796505352752,190.07796505352752,2.424039872190196e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,772.483088749206,386.241544374603,78413712.26364611,9.851377602834676e-06
BD201800000531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78413712.2636479,0.0
BD201800000533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78413712.2636472,0.0
BD201800000534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78413712.26364665,0.0
BD201800000535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78413712.26364778,0.0
BD201800000536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78413712.26364869,0.0
BD201800000537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78413712.26364905,0.0
BD201800000538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78413712.26364583,0.0
BD201800000539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,88.52210102476131,265.56630307428395,3.386732950244382e-06,3.0,265.56630307428395,88.52210102476131,78413712.26364955,3.386732950244382e-06
BD201800000540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78413712.26364765,0.0
BD201800000541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,47.28982974235072,141.86948922705216,1.8092433725117652e-06,0.0,0.0,0.0,0.0,23.0,38.69131450267184,889.9002335614522,1.1348783368007786e-05,26.0,1031.7697227885044,39.68345087648094,78413712.26364937,1.3158026740519551e-05
BD201800000542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78413712.26364659,0.0
BD201800000543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,284.7798529622429,6834.71647109383,8.716226121412789e-05,24.0,6834.71647109383,284.7798529622429,78413712.2636512,8.716226121412789e-05
BD201800000544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,177.23147510602726,2835.703601696436,3.616336377701595e-05,16.0,2835.703601696436,177.23147510602726,78413712.26364459,3.616336377701595e-05
BD201800000545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,64.10339866911988,1730.791764066237,2.2072565041262045e-05,27.0,1730.791764066237,64.10339866911988,78413712.26365069,2.2072565041262045e-05
BD201800000546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,179.02984273510512,6087.014652993574,7.762691597265266e-05,34.0,6087.014652993574,179.02984273510512,78413712.26364294,7.762691597265266e-05
BD201800000547,1.0,30.45778423045831,30.45778423045831,3.8842420988884075e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,862.1976735505419,862.1976735505419,1.0995496178673486e-05,0.0,0.0,0.0,0.0,5.0,32.504415414305875,162.52207707152937,2.0726231723998322e-06,7.0,1055.1775348525296,150.73964783607565,78413712.26364782,1.3456543560962159e-05
BD201800000548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,509.8078850765082,1019.6157701530165,1.3003028943774468e-05,2.0,1019.6157701530165,509.8078850765082,78413712.26364788,1.3003028943774468e-05
BD201800000549,1.0,2273.822147854508,2273.822147854508,2.8997761771682254e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,317.6520709494622,2223.5644966462355,2.835683240158315e-05,8.0,4497.386644500743,562.1733305625929,78413712.26364814,5.7354594173265406e-05
BD201800000550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78413712.26364693,0.0
BD201800000551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78413712.26365043,0.0
BD201800000552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11244.226248936091,11244.226248936091,0.00014339617299497054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11244.226248936091,11244.226248936091,78413712.26364926,0.00014339617299497054
BD201800000553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78413712.2636482,0.0
BD201800000554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,240.13661158612533,240.13661158612533,3.062431361223209e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,785.0683457684047,785.0683457684047,1.001187576898291e-05,2.0,1025.20495735453,512.602478677265,78413712.26364693,1.3074307130206118e-05
BD201800000555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,148.98939040960857,595.9575616384343,7.600170230873051e-06,0.0,0.0,0.0,0.0,30.0,181.79187158715789,5453.756147614737,6.955105159768019e-05,34.0,6049.713709253171,177.93275615450503,78413712.26364954,7.715122182855324e-05
BD201800000556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78413712.26364438,0.0
BD201800000557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78413712.26364727,0.0
BD201800000558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,611.1251505033994,611.1251505033994,7.793600543341628e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7123.888661097745,7123.888661097745,9.085003700813623e-05,0.0,0.0,0.0,0.0,2.0,201.80684967810703,403.61369935621406,5.147233662387484e-06,4.0,8138.627510957359,2034.6568777393397,78413712.26364776,0.00010379087121386535
BD201800000559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78413712.26365097,0.0
BD201800000560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78413712.26365033,0.0
BD201800000561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,777.8403648224196,1555.6807296448392,1.983939651287279e-05,0.0,0.0,0.0,0.0,49.0,48.647761897468676,2383.740332975965,3.0399534267184955e-05,51.0,3939.421062620804,77.24355024746674,78413712.26364854,5.023893078005775e-05
BD201800000562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78413712.26364942,0.0
BD201800000563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,81.5907686278317,2366.1322902071192,3.0174981159564364e-05,29.0,2366.1322902071192,81.5907686278317,78413712.26364931,3.0174981159564364e-05
BD201800000564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78413712.26364666,0.0
BD201800000565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78413712.26364836,0.0
BD201800000566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,274.7413280390003,2472.6719523510023,3.153366778551588e-05,9.0,2472.6719523510023,274.7413280390003,78413712.26365097,3.153366778551588e-05
BD201800000567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,582.4051236956785,582.4051236956785,7.427337730644191e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,582.4051236956785,582.4051236956785,78413712.26364917,7.427337730644191e-06
BD201800000568,18.0,1801.491179404951,32426.84122928912,0.00041353534086312053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2903.733015003891,2903.733015003891,3.703093414632466e-05,1.0,205.96875298915336,205.96875298915336,2.6266930495094876e-06,20.0,35536.542997282166,1776.8271498641084,78413712.26364507,0.0004531929680589547
BD201800000569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78413712.26365146,0.0
BD201800000570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78413712.26364605,0.0
BD201800000571,2.0,512.9742457702233,1025.9484915404466,1.3083789326169355e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1025.9484915404466,512.9742457702233,78413712.26364906,1.3083789326169355e-05
BD201800000572,21.0,2076.059040019693,43597.23984041355,0.0005559899994764751,0.0,0.0,0.0,0.0,11.0,538.9927991657338,5928.920790823072,7.56107652560629e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2264.638215222372,4529.276430444744,5.7761280517062586e-05,0.0,0.0,0.0,0.0,34.0,150.20367199369753,5106.924847785715,6.512795658257993e-05,68.0,59162.36190946709,870.0347339627513,78413712.26364698,0.0007544900018321806
BD201800000573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78413712.26365386,0.0
