DHSID,minor_roads_count,minor_roads_length,nocars_roads_count,nocars_roads_length,small_roads_count,small_roads_length,major_roads_count,major_roads_length,unknown_roads_count,unknown_roads_length,links_roads_count,links_roads_length,minor_roads_nearest-osmid,minor_roads_nearestdist,nocars_roads_nearest-osmid,nocars_roads_nearestdist,small_roads_nearest-osmid,small_roads_nearestdist,major_roads_nearest-osmid,major_roads_nearestdist,unknown_roads_nearest-osmid,unknown_roads_nearestdist,links_roads_nearest-osmid,links_roads_nearestdist,all_roads_length,all_roads_count,all_roads_nearestdist
BD201800000520,570.0,247439.41552939411,114.0,156509.30600722277,77.0,148520.2504492063,71.0,167870.0166714849,4.0,913.1214795016722,0.0,0.0,751352269,0.6550858272003738,575478910,0.7002813427554115,569864535,0.6778948675245963,576898870,0.6166345547720953,857901217,0.7050973587790671,551359658,0.7232502541973634,721252.1101368099,836.0,0.6166345547720953
BD201800000521,694.0,315681.3233128287,111.0,99452.0377395322,55.0,111080.43694977075,207.0,452717.3020780137,6.0,4816.640149184583,0.0,0.0,671911078,0.0463879570742257,837771508,0.06814096909148569,719689224,0.05476244652732757,403101733,0.01362951474335558,527434545,0.12237448127400068,539532601,0.21275642849426293,983747.7402293299,1073.0,0.01362951474335558
BD201800000522,645.0,281731.19591828255,141.0,226080.60798450236,16.0,14490.339925872167,61.0,72522.3549139311,1.0,67.31633466662974,0.0,0.0,549924992,0.0037738183271204644,522224392,0.04192905628180165,631792049,0.07816423354553173,274914976,0.00722853368659444,363531774,0.23442228409453214,843868876,0.08143944040894685,594891.8150772549,864.0,0.0037738183271204644
BD201800000523,967.0,422563.51148711075,306.0,677227.7071811779,83.0,139616.31742516925,73.0,95277.27200180931,0.0,0.0,0.0,0.0,557027063,0.38975204626394766,661299444,0.38929915563896017,661299443,0.38992055513935725,752024164,0.3793324471687088,550298578,0.6372310897584306,524460731,0.5973626001786569,1334684.808095267,1429.0,0.3793324471687088
BD201800000524,907.0,287964.27301156346,296.0,619777.9457122646,208.0,265932.31770236074,100.0,150742.73259164614,0.0,0.0,0.0,0.0,469292461,0.008099290679856314,622958129,0.014507225618707188,251827665,0.046994797291939866,251827659,0.049814981717886,518915851,0.0658810114956037,731860343,0.19331713035072215,1324417.2690178351,1511.0,0.008099290679856314
BD201800000525,389.0,134708.45733914335,165.0,382684.06940183725,168.0,345987.0994970036,26.0,3867.1916264070733,0.0,0.0,0.0,0.0,737181821,0.00021307384648594846,531694945,0.0032182659987108958,574417636,0.0019011071720808894,362394647,6.399708273907035e-05,307968386,0.003830570462415566,608609340,0.021343722599062892,867246.8178643913,748.0,6.399708273907035e-05
BD201800000526,763.0,305679.9804029274,225.0,379092.6806190612,18.0,22327.240153300558,40.0,88800.22883885258,2.0,2827.7199417428706,0.0,0.0,742020459,0.13560754547882828,759343865,0.16659875146539518,758396599,0.1564528954330599,540561126,0.1670072731774795,550298578,0.49013296060120387,524460731,0.4545985332276806,798727.8499558846,1048.0,0.13560754547882828
BD201800000527,773.0,276235.15798571584,290.0,299872.8317233968,148.0,159610.66098418666,95.0,194333.6077223274,5.0,2493.392222931567,0.0,0.0,165022259,0.6374494470546996,712233950,0.6974787567999463,465585637,0.6579497660175844,327665433,0.6286470879606716,529367965,1.0046127242939722,311197624,0.8360493101974867,932545.6506385582,1311.0,0.6286470879606716
BD201800000528,737.0,266344.48044632876,271.0,259199.18693906217,148.0,193595.07251630066,102.0,197831.29792153294,9.0,3330.8783774631083,0.0,0.0,469282327,0.08743659418477082,295902166,0.18208469872431823,662450288,0.1817300539712151,657038119,0.05948901639191437,791120036,0.46858471071857644,524460731,0.6655992356085879,920300.9162006878,1267.0,0.05948901639191437
BD201800000529,633.0,150186.40307430958,140.0,564634.0698071563,241.0,329033.9575734703,20.0,18202.06799818225,0.0,0.0,0.0,0.0,686559755,0.00011901759337482081,699332342,0.003235826634329624,376192030,0.0050801572088435745,546733477,0.005016811169715411,308992714,0.030381672772131732,533964378,0.031376795737819596,1062056.4984531184,1034.0,0.00011901759337482081
BD201800000530,712.0,190039.74933517474,141.0,262797.7362460121,95.0,75658.05416357989,88.0,125416.0204364001,1.0,65.20189573409267,0.0,0.0,410578701,0.0003799132621700264,517248579,0.008318536151498801,518270396,0.0088838096281541,237765800,0.0008232173586456147,519407107,0.019154646981642723,608609340,0.03458285573663117,653976.7620769008,1037.0,0.0003799132621700264
BD201800000531,22.0,3605.9507100421506,7.0,9966.027541576706,0.0,0.0,7.0,1256.3556186668832,0.0,0.0,0.0,0.0,519135686,0.026285147985769232,519135687,0.027352475943913032,520537839,0.04366582571573215,519692049,0.05900529807905801,518609354,0.039980773602568624,594328576,0.18614679167709716,14828.33387028574,36.0,0.026285147985769232
BD201800000533,27.0,4777.407237877506,0.0,0.0,0.0,0.0,11.0,3498.3135215193392,1.0,283.99384164857173,0.0,0.0,578675876,0.00021854523985002732,527220552,0.0010424889763847019,527220558,0.005031260733779662,142542961,0.0010638785544990082,532155389,0.06202981533212811,653936558,0.6182793023515576,8559.714601045416,39.0,0.00021854523985002732
BD201800000534,21.0,2222.8305116384936,0.0,0.0,0.0,0.0,3.0,739.8201938612509,0.0,0.0,0.0,0.0,808622359,0.013353904500796262,838638585,0.055557999859722075,611940353,0.03696918067819204,243364440,0.004489573308139443,556322535,0.0766962695129051,414912537,0.14467980263890692,2962.6507054997446,24.0,0.004489573308139443
BD201800000535,33.0,6930.116465612117,1.0,3689.591501855345,0.0,0.0,7.0,2361.321109082615,0.0,0.0,0.0,0.0,332695015,0.0001573934071728914,587304057,0.004673123184401813,587307736,0.030311156184138568,332695016,0.00672308059268072,479656063,0.05027829381985198,534660557,0.2203214768584661,12981.029076550078,41.0,0.0001573934071728914
BD201800000536,6.0,511.8724331068244,0.0,0.0,0.0,0.0,3.0,1258.2446994019217,0.0,0.0,0.0,0.0,558213121,0.0008624681157826108,558200874,0.010097494292652503,558213108,0.01249613739178486,558213147,0.0023800260260466947,524371117,0.059035572645994,546870445,0.14403558713427878,1770.1171325087462,9.0,0.0008624681157826108
BD201800000537,15.0,6957.598417907368,0.0,0.0,53.0,26969.816472234437,11.0,8211.732249085157,0.0,0.0,0.0,0.0,366133357,0.21817289088579947,669413483,0.19178484936645013,669413488,0.17504086795911886,385053281,0.08420531600890006,173334977,0.5191693001880774,278473788,0.6067682670528899,42139.14713922697,79.0,0.08420531600890006
BD201800000538,6.0,722.0917442582296,0.0,0.0,0.0,0.0,2.0,200.75448282337237,0.0,0.0,0.0,0.0,455397596,0.0008669942328422243,654210919,0.014225198370931209,599778820,0.011937705731475012,455397592,0.0009138909516902866,551472207,0.04672855663859689,409705239,0.07445545595273413,922.8462270816019,8.0,0.0008669942328422243
BD201800000539,168.0,88646.14148977205,14.0,24509.89448861109,102.0,39292.27675196266,5.0,12347.347933424304,10.0,38138.96238498015,0.0,0.0,622762694,0.1096285854367091,619370692,0.17097359110091714,465585637,0.12283065112726792,619516550,0.06924965900195917,857901217,0.3187293265617723,551359658,0.35951472213764063,202934.62304875028,299.0,0.06924965900195917
BD201800000540,52.0,19929.408580306106,13.0,11813.90343629817,3.0,265.4416100443442,5.0,6183.670898586984,4.0,32278.34942976984,0.0,0.0,113156502,0.11894758305622666,645006225,0.15496461412527288,550647359,0.12278976873332521,524735203,0.15931597716773577,578665925,0.3908182474953601,524460731,0.9964964343116702,70470.77395500545,77.0,0.11894758305622666
BD201800000541,497.0,220013.8359437153,55.0,74424.6789566788,219.0,91946.62458611077,32.0,12653.639685319835,33.0,49370.63525103465,0.0,0.0,784086800,0.017195480600800152,838624549,0.011928184779418606,445271475,0.02346992411587794,244502266,0.008319885869884587,520120946,0.1569678680600441,594328576,0.23035704206764185,448409.4144228594,836.0,0.008319885869884587
BD201800000542,29.0,12229.265901272054,15.0,9083.492701613744,20.0,13792.939176982152,0.0,0.0,0.0,0.0,0.0,0.0,468975993,0.0025460417790803256,619370692,0.08463892151719733,619370691,0.0602492021374217,57046815,0.028339121361004388,542562574,0.2599810769659457,744276379,0.2869974081668732,35105.69777986795,64.0,0.0025460417790803256
BD201800000543,774.0,327380.51079366927,18.0,14348.653754102967,14.0,9298.097844149186,36.0,59233.07549802219,31.0,43352.53509569671,1.0,114.39621033842396,468312429,0.24265015930273698,838519461,0.3051260275286298,772238747,0.2408519391639422,426581293,0.2830740559198626,531581656,0.3628322674116264,653936558,0.5851610072145514,453727.26919597865,874.0,0.2408519391639422
BD201800000544,664.0,275968.5307861241,108.0,95050.2919117983,2681.0,1967046.5354850425,22.0,67553.0275918289,84.0,207104.93206775343,0.0,0.0,520905270,0.08186890277740844,152253563,0.12943561467513373,731566096,0.14619521170397026,520905267,0.07248257764907556,164049970,0.23085295413239454,589090850,0.14575602007898375,2612723.317842547,3559.0,0.07248257764907556
BD201800000545,626.0,267834.5300573744,90.0,73688.50155815511,3741.0,2670721.2997335275,17.0,63904.12020299099,57.0,223686.97431612626,0.0,0.0,156936224,0.0004952729552490917,837812794,0.10418872097859719,457038790,0.058309640005932896,156936237,0.0014058084314577351,156936251,0.01829936226722857,724774715,0.18308234740676363,3299835.4258681745,4531.0,0.0004952729552490917
BD201800000546,640.0,250354.24123129426,27.0,27866.325642539796,64.0,68125.29784603546,18.0,38250.20352799086,19.0,131273.02337324282,0.0,0.0,467565891,0.10930820727615563,837792657,0.1820682848003349,723032674,0.16138242604995304,238824591,0.09906202780073262,354130676,0.24845000927020677,367224903,0.4395300461508665,515869.0916211032,768.0,0.09906202780073262
BD201800000547,741.0,354177.4109011536,33.0,37392.211730408395,82.0,80352.01496267624,1.0,681.2881501680099,31.0,123551.12774186386,2.0,1043.6761158573347,658988527,0.7377341549336025,837753940,0.8681482601587295,465585637,0.8124403928933595,619516550,0.772461374116801,857901217,0.9338945040831844,551359658,0.9659750077488582,597197.7296021273,890.0,0.7377341549336025
BD201800000548,500.0,198770.9117431427,26.0,11637.485199080638,23.0,19250.39119272137,24.0,24578.925814344017,46.0,209827.22177284883,0.0,0.0,628793479,0.16043956126635428,295902166,0.20753340415406285,662450288,0.19831567002716532,657038119,0.14012477916144148,173334977,0.47072365998839094,278473788,0.6860346724557103,464064.93572213757,619.0,0.14012477916144148
BD201800000549,37.0,84800.13199977134,0.0,0.0,0.0,0.0,14.0,6311.312050174506,21.0,33107.21661136192,0.0,0.0,431869260,0.1897685499801886,661773473,0.24122368459643026,550647360,0.1911723045423925,244861073,0.24041329010155796,791120036,0.44206449589228536,524460731,0.7718730052256999,124218.66066130776,72.0,0.1897685499801886
BD201800000550,3.0,161.36762899323165,0.0,0.0,0.0,0.0,5.0,7340.339591746642,0.0,0.0,0.0,0.0,798933966,0.01885043525461783,837811169,0.07732176104357899,544477716,0.11349348957649945,236380151,0.0069437284831917094,550298578,0.15622611347929538,278473788,0.14132807505796646,7501.707220739874,8.0,0.0069437284831917094
BD201800000551,36.0,33885.363034983384,0.0,0.0,18.0,17980.33830521149,8.0,4994.849680487562,0.0,0.0,0.0,0.0,692912050,0.20747876790779854,233125927,0.31135944841739693,233203754,0.3028206495352618,692912046,0.21344423648771835,520278147,0.35264844272841434,731860343,0.5684829422331266,56860.55102068244,62.0,0.20747876790779854
BD201800000552,27.0,7878.5459864723925,0.0,0.0,0.0,0.0,10.0,10053.675834004072,98.0,120841.0289441258,0.0,0.0,814750513,0.004158235353469721,662227908,0.02620192697977632,662227911,0.03957542599829068,32027418,0.011571286037579535,498741877,0.012164751384834268,278473788,0.41070465903747905,138773.25076460227,135.0,0.004158235353469721
BD201800000553,16.0,29113.374871231033,1.0,120.26123957940807,0.0,0.0,29.0,18284.343284685765,8.0,3394.0893080798505,0.0,0.0,859390322,0.011675983850531542,295902166,0.07794528395971047,662450288,0.08956306971047963,662328851,0.07667229849062822,791120036,0.3547804391147234,524460731,0.7620873521941611,50912.06870357606,54.0,0.011675983850531542
BD201800000554,317.0,120912.65018084522,71.0,58751.79213387037,15.0,6592.298370416108,27.0,7204.991566036816,1.0,181.8009684536907,0.0,0.0,726031868,0.004202962309565308,664583952,0.027579506729442635,726031861,0.020902916394061263,469394444,0.0029634216208156276,373608104,0.03163111691662652,440952655,0.06993457604882977,193643.53321962222,431.0,0.0029634216208156276
BD201800000555,485.0,172775.05795838483,49.0,21055.57834384516,62.0,27671.246101955596,99.0,142021.3904684815,0.0,0.0,0.0,0.0,382404823,0.22204517296235732,158471679,0.2219103921437855,613120478,0.2222892198997944,32124439,0.22302127506719857,533403627,0.24029001573405018,653936558,0.7770345486559235,363523.27287266706,695.0,0.2219103921437855
BD201800000556,21.0,2845.829662406838,0.0,0.0,0.0,0.0,12.0,3567.375306306624,0.0,0.0,0.0,0.0,541022067,0.0003424609070184788,577390573,0.006982936851502383,541467074,0.02241404202711741,728259972,0.02787406277571105,857901217,0.1471924191552802,744276379,0.12734309823462064,6413.204968713462,33.0,0.0003424609070184788
BD201800000557,229.0,108945.10846497357,1.0,1366.806353460698,9.0,2808.051818191175,130.0,152992.36966897617,3.0,1670.969849777635,0.0,0.0,588755444,0.000829640695443235,588755508,0.003380272642314781,854975926,0.045679552800657865,621875974,0.025709071982489538,580942598,0.0899092330490754,655505866,0.05018897692363253,267783.3061553793,372.0,0.000829640695443235
BD201800000558,362.0,104010.51308383928,9.0,4474.994010702808,13.0,13976.387163259029,161.0,292340.6781468388,0.0,0.0,0.0,0.0,663383599,0.001434075048060097,668814995,0.009741042710189546,663383579,0.004232083511843612,666829621,0.003947519127080863,384664571,0.2884352326804976,440952655,0.22815695676117184,414802.5724046399,545.0,0.001434075048060097
BD201800000559,501.0,223617.8861882728,12.0,7308.281195750268,22.0,5778.221060873753,346.0,616301.7712479706,0.0,0.0,0.0,0.0,469896398,0.000327680340765663,700354382,0.03445166896256673,700354381,0.033675469628490336,261870198,0.0018742695121363906,863375960,0.17311092516755275,367224903,0.3395660918001208,853006.1596928674,881.0,0.000327680340765663
BD201800000560,367.0,141955.6295951134,2.0,1452.0170470353635,9.0,27651.25728595748,206.0,383164.91350059066,0.0,0.0,0.0,0.0,692221685,0.2418930851995882,803851693,0.5192613426711965,701643773,0.3520676974122214,878388941,0.39588487546930845,529367965,0.7140257183896115,311197624,0.5695583781821104,554223.8174286969,584.0,0.2418930851995882
BD201800000561,734.0,257966.84000523514,184.0,170116.81423005165,62.0,69588.91476718038,109.0,106951.02090701266,2.0,34208.8304390754,0.0,0.0,469896400,0.011319242696388461,700354382,0.030032409755071477,700354381,0.029551108300571872,393192691,0.01828289872764268,863375960,0.18774596948362487,367224903,0.34308219637689524,638832.4203485552,1091.0,0.011319242696388461
BD201800000562,927.0,323058.3101752998,61.0,40946.98318264464,69.0,39416.06412388165,108.0,150573.9524423862,0.0,0.0,0.0,0.0,464946036,0.02795920756284305,837773650,0.08117047247694663,719691909,0.10476407264445761,403101729,0.018695049496397678,527434547,0.10760775659291161,539532601,0.2840530631005724,553995.3099242123,1165.0,0.018695049496397678
BD201800000563,635.0,253577.5265634594,151.0,96302.402747041,52.0,31223.66956364336,29.0,16763.526674477413,0.0,0.0,0.0,0.0,704120432,0.09605899166052251,720436380,0.09735657464263807,710620539,0.1228862276323046,399415270,0.08211157888431264,561272302,0.45324930596325524,692088804,0.40224171776782547,397867.1255486212,867.0,0.08211157888431264
BD201800000564,286.0,75393.16780445357,20.0,23223.266410364133,17.0,16670.02375494303,30.0,19157.324009201824,0.0,0.0,0.0,0.0,842314933,0.00015649545529142282,545444304,0.009054750577990111,528322673,0.010449998591996027,468939218,0.004040363868492432,456844906,0.1141251612628613,609084271,0.08521334886201888,134443.78197896254,353.0,0.00015649545529142282
BD201800000565,6.0,3280.141154435894,0.0,0.0,0.0,0.0,3.0,3264.167217364486,0.0,0.0,0.0,0.0,531997855,0.0018082211745773442,532015505,0.009966319384873067,542177520,0.003231942215123944,532005069,0.008170366821907683,532308442,0.044222404662957945,440707858,0.1310418920190635,6544.30837180038,9.0,0.0018082211745773442
BD201800000566,210.0,75130.16091208126,24.0,9814.045750099116,11.0,12386.032276667838,29.0,19089.368911772017,0.0,0.0,0.0,0.0,758405958,0.026093846705789674,759343865,0.03828113106888965,759343227,0.037833677037205665,540561126,0.03604119802229308,550298578,0.3489976365286906,524460731,0.31444870818297044,116419.60785062025,274.0,0.026093846705789674
BD201800000567,716.0,177244.5684390773,226.0,439887.9803129352,175.0,155434.25049949516,112.0,145663.78960651276,1.0,65.20189573409267,0.0,0.0,709551893,0.00018378651036743434,709578652,0.000183598804489579,711251696,0.03087947335723965,389029350,0.0038222332609867734,688427164,0.020412472148997326,323396158,0.17399838587504718,918295.7907537544,1230.0,0.000183598804489579
BD201800000568,37.0,17946.741007399465,2.0,883.1576289097137,45.0,43319.74534273172,26.0,13385.424811001669,0.0,0.0,3.0,626.4087031238292,465838802,0.0007527090535236485,837811830,0.006164331860461744,777111690,0.06275927386520301,316981763,0.004371679136608508,653572954,0.07137624391131965,700058700,0.21971998745147706,76161.4774931664,113.0,0.0007527090535236485
BD201800000569,341.0,91814.8312862722,61.0,70454.46882181434,34.0,41961.328170728724,10.0,2746.3503650222083,0.0,0.0,0.0,0.0,233199141,0.007723614650128876,738678591,0.03745828192784182,738678602,0.011405660322712997,103601044,0.007022585361755808,708582613,0.06182579896643491,367224903,0.2174324008180703,206976.97864383747,446.0,0.007022585361755808
BD201800000570,28.0,18360.33932304523,0.0,0.0,8.0,1526.6264456789056,6.0,5854.9572010573,0.0,0.0,0.0,0.0,408393219,0.003929646996444872,666228304,0.01933994211707859,606923546,0.020025157851806908,274338696,0.009443378646896733,770437030,0.2708181293416986,754166674,0.22481740682971693,25741.922969781437,42.0,0.003929646996444872
BD201800000571,8.0,6261.420379373895,0.0,0.0,0.0,0.0,9.0,2421.093788554105,0.0,0.0,0.0,0.0,466228054,0.003436746355545096,838527445,0.02780077947822193,525378146,0.03521596643775807,164439901,0.011584264276349978,549959122,0.11866865154222972,414912537,0.05114060109861266,8682.514167928,17.0,0.003436746355545096
BD201800000572,159.0,83072.83685385078,4.0,5671.079696065091,56.0,50169.83489995237,57.0,41250.20214796617,0.0,0.0,3.0,626.4087031238292,469330210,0.04515102682842824,838650538,0.07737349833210469,469330202,0.04003111021522028,249689229,0.05200637107698365,173334977,0.18144598400182418,101865827,0.4981703173608094,180790.36230095825,279.0,0.04003111021522028
BD201800000573,9.0,2503.9905771598483,0.0,0.0,0.0,0.0,5.0,962.0088008133612,0.0,0.0,0.0,0.0,233332702,0.023865810102639246,839655095,0.05509001352758797,384709542,0.050552336448430865,239871307,0.005332950101415548,233332809,0.04472375862139076,724774715,0.15123870594781913,3465.9993779732094,14.0,0.005332950101415548
BD201800000574,37.0,13423.098515711737,0.0,0.0,2.0,244.96473752604751,6.0,21167.59691429545,0.0,0.0,0.0,0.0,528741647,0.47984684834931896,528751417,0.4799527566746127,244868751,0.4799957250088161,244868741,0.47851491710259897,533403627,0.5652488885923196,653936558,1.1206445285496005,34835.660167533235,45.0,0.47851491710259897
BD201800000575,161.0,101841.14576641463,2.0,1251.6920504474774,5.0,16988.102067641787,77.0,128149.71564543941,4.0,1394.5972923657398,0.0,0.0,727366644,0.0048727102058297765,727371175,0.015451521748384791,729221508,0.023925361108457544,646317493,0.003612058190014309,721910652,0.0670170364838417,763496749,0.1804697864469946,249625.25282230903,249.0,0.003612058190014309
BD201800000576,2.0,468.5340557829653,0.0,0.0,38.0,42071.29404322222,0.0,0.0,0.0,0.0,0.0,0.0,641485070,0.0008870295601511721,641524735,0.00496218999603812,105515071,0.018230505057007903,105106550,0.012071636811192768,105106531,0.016606505776699306,101865827,0.11757111135354055,42539.82809900518,40.0,0.0008870295601511721
BD201800000577,235.0,93078.78064662691,1.0,148.93944528413098,10.0,8005.516678726282,250.0,396398.2479285069,0.0,0.0,0.0,0.0,766286484,0.17634476574091804,837811517,0.19038098755032168,662228400,0.2425617195997945,133807007,0.04431133510073004,138303239,0.06198712073603815,559552496,0.49922820897703,497631.48469914426,496.0,0.04431133510073004
BD201800000578,3.0,779.1676422729148,0.0,0.0,57.0,48980.22491260945,3.0,9351.228335014068,2.0,1558.885715675178,0.0,0.0,692214112,0.03369144961761386,803851696,0.08894253859842283,531424915,0.061256667461871424,692912040,0.0025887593966753665,164049970,0.21899045105829487,311197624,0.5580234253432788,60669.5066055716,65.0,0.0025887593966753665
BD201800000579,655.0,262392.0364107717,89.0,42409.97637746068,104.0,144203.82903294955,94.0,80092.63057160957,0.0,0.0,0.0,0.0,591118887,0.00020674133462241607,591114595,0.0012712256015871848,591114593,0.009132052401831313,56722528,0.004039995216503733,531682923,0.00642555230079212,559810055,0.10089364391081061,529098.4723927915,942.0,0.00020674133462241607
BD201800000580,358.0,130630.7418512763,70.0,34783.676215716005,92.0,56032.0559598571,102.0,192983.86900211903,0.0,0.0,0.0,0.0,718276988,0.006798867733759546,720395372,0.011197921755718935,720419159,0.01268523110090689,704252345,0.005968121880800117,550298578,0.18921460942304028,524460731,0.14877647399632357,414430.34302896843,622.0,0.005968121880800117
BD201800000581,178.0,73195.04354844554,10.0,1843.0244391566637,23.0,31540.25173612205,12.0,3051.9771993960985,0.0,0.0,0.0,0.0,469846811,0.00727904931435948,622016150,0.04483688290304713,622016149,0.04475401491544732,234404963,0.014488790647152704,138303239,0.18883126249978743,559552496,0.295215444355391,109630.29692312036,223.0,0.00727904931435948
BD201800000582,203.0,78860.67804749269,15.0,10762.576365857214,15.0,100197.39961162544,16.0,11915.891819732793,0.0,0.0,0.0,0.0,399415201,0.2779819855290333,774903111,0.37551123448366636,469004660,0.3988515579168685,366315398,0.30529465501849423,591781526,0.38017757372782907,700058700,0.7580280742559216,201736.54584470813,249.0,0.2779819855290333
BD201800000583,513.0,196006.6660003914,32.0,82369.86412585655,52.0,108309.64423124799,88.0,201540.85990243012,0.0,0.0,0.0,0.0,570984679,0.019837375257518,578353233,0.04755735962003431,569864537,0.03414404620779837,161136337,0.024186910149664308,857901217,0.05313522626855141,551359658,0.06376083086548048,588227.0342599261,685.0,0.019837375257518
BD201800000584,460.0,182737.72796052924,88.0,141487.9558088059,134.0,249217.15460996013,67.0,138268.11786432078,0.0,0.0,0.0,0.0,455660190,0.001756638478268054,490379144,0.033223174223592396,686164307,0.05676419904612743,392820848,0.018985620890289916,537397592,0.10230799095637784,323396158,0.1584222371522638,711710.9562436161,749.0,0.001756638478268054
BD201800000585,184.0,51631.97507691855,12.0,13919.60225342549,23.0,9687.423320973372,12.0,35486.475068347434,0.0,0.0,2.0,322.5571755601771,522836970,8.848865841507052e-05,522831340,0.007659874649375785,521943982,0.01120049152955646,522862285,0.007883987787810869,521853837,0.018792969335655184,667331493,0.23006527585250094,111048.03289522503,233.0,8.848865841507052e-05
BD201800000586,3.0,2755.3612003594635,3.0,3343.140210309205,0.0,0.0,5.0,1798.0708090545436,0.0,0.0,0.0,0.0,113156502,0.26610312164291305,645006225,0.2942609736022344,550647359,0.2696110196413604,162096301,0.29505808589533655,578665925,0.5079396044422324,524460731,1.0386464441919079,7896.572219723212,11.0,0.26610312164291305
BD201800000587,8.0,4350.24248907162,0.0,0.0,0.0,0.0,4.0,824.6865778338971,0.0,0.0,0.0,0.0,691268739,0.0005585554936166492,798093431,0.020689590662385463,842332495,0.0044393493693038,274914975,0.007257304474577922,604468013,0.03135064053167337,618357693,0.061381480525982995,5174.929066905517,12.0,0.0005585554936166492
BD201800000588,121.0,73666.77147912595,23.0,36274.072316880134,496.0,245476.44490298152,4.0,697.2207696201705,3.0,504.48356076933493,0.0,0.0,692221685,0.41319722395508796,685355661,0.6199847123886011,701643773,0.5019896709185547,129637452,0.5232598346736946,529367965,0.8071512298582353,311197624,0.6456309451633064,356618.9930293771,647.0,0.41319722395508796
BD201800000589,222.0,104749.8254503752,1.0,1224.2360917841565,2.0,386.06374589666365,0.0,0.0,19.0,12796.700322685248,0.0,0.0,466545042,0.015943885084089504,837812732,0.077148056827272,545813765,0.12270466531458997,280819272,0.07273121146678783,588544689,0.1281976635045163,692086797,0.18360037541442045,119156.82561074127,244.0,0.015943885084089504
BD201800000590,100.0,43654.384254534285,12.0,12074.140042555226,17.0,22545.89442553968,5.0,18736.975182110524,59.0,53965.86749365593,0.0,0.0,628793479,0.09692943400755698,837810985,0.1783262592124774,743653750,0.22306487255611243,44769330,0.1006246016881751,791120036,0.5325073302586779,278473788,0.6164432518674583,150977.26139839567,193.0,0.09692943400755698
BD201800000591,24.0,15716.419713165751,18.0,1127.7795378830444,1.0,1320.3949530023992,2.0,173.95812082791,11.0,8826.844166545565,0.0,0.0,860071892,0.010866084084828434,826286424,0.03974482298080335,537606153,0.03816829435022639,282843417,0.006828275079886128,537606287,0.045797530108246456,667331493,0.11783465337598702,27165.396491424668,56.0,0.006828275079886128
BD201800000592,7.0,2099.992419225381,1.0,92.55767179766352,0.0,0.0,1.0,2694.9291376691003,0.0,0.0,0.0,0.0,658988527,0.7698775659724008,837753940,0.9035587459287774,465585637,0.8467811978759491,619516550,0.7918738649900369,857901217,0.9396527395327741,551359658,0.9699661976534585,4887.479228692146,9.0,0.7698775659724008
BD201800000593,13.0,32644.566725117096,1.0,120.26123957940807,1.0,433.10027051745425,24.0,17772.58451738609,0.0,0.0,0.0,0.0,888735862,0.1577000088075496,837810985,0.22626573600526118,743653750,0.18866570561905718,666960671,0.15562291994472055,791120036,0.5128317326836483,524460731,0.6226968705731114,50970.51275260006,39.0,0.15562291994472055
BD201800000594,10.0,1506.2296390098106,0.0,0.0,0.0,0.0,11.0,4188.923878943478,0.0,0.0,0.0,0.0,161647009,0.00032503612379465065,742758068,0.02432048345756439,798315922,0.022016626385115597,161646980,0.000880655717392643,539183660,0.005396990493282257,381277622,0.03171967885378776,5695.153517953288,21.0,0.00032503612379465065
BD201800000595,64.0,47513.12111299275,1.0,213.01006697069124,2.0,564.3876849417287,37.0,93522.57817976094,0.0,0.0,0.0,0.0,399415223,0.23620196904343152,774903111,0.3618301884261705,469004660,0.35029200569364166,399415264,0.23643311227447364,561272302,0.36704815494755555,700058700,0.7342467944618326,141813.0970446661,104.0,0.23620196904343152
BD201800000596,153.0,80925.75159006074,3.0,1605.4272796426967,2.0,158.76686563056393,15.0,11488.844537278828,0.0,0.0,0.0,0.0,469342590,0.10386849097976282,833493627,0.1693619790877802,662450288,0.14877042778239852,385132525,0.07493764455606616,173334977,0.36560854957575906,101865827,0.7374235413925104,94178.79027261282,173.0,0.07493764455606616
BD201800000597,136.0,57169.965309787505,21.0,7957.793340279395,15.0,12030.835417351185,10.0,1509.3038934791189,0.0,0.0,0.0,0.0,578804621,0.03538843760319823,578804615,0.04517565528463189,857901212,0.048632390941759265,750959132,0.018766592956208198,857901217,0.050052835450640105,551359658,0.08788450467304688,78667.89796089721,182.0,0.018766592956208198
BD201800000598,21.0,3863.3091302375897,0.0,0.0,1.0,826.0431699271566,3.0,1589.185840564079,0.0,0.0,0.0,0.0,538437704,0.0034594466035905054,859971330,0.006556946153585992,28954614,0.005720669583437903,28869421,0.004854703163806748,585403602,0.02649896099380567,278473788,0.43694340724443453,6278.538140728825,25.0,0.0034594466035905054
BD201800000599,414.0,185974.17550662972,7.0,3236.9971769441354,98.0,37384.888898892656,32.0,72564.35931820262,1.0,299.36035912798224,0.0,0.0,518604975,0.05114559113261052,518620081,0.05020746363607638,521070631,0.05406536239931126,326060788,0.011679315303911251,521103471,0.06503821895768128,414912537,0.3938233503087674,299459.7812597971,552.0,0.011679315303911251
BD201800000600,364.0,157391.78602126718,2.0,895.9375244753941,91.0,42313.185375309666,25.0,25878.59654948984,0.0,0.0,0.0,0.0,616030757,0.4147778215103574,575478910,0.44516780257616273,569864535,0.42549176488534335,576898870,0.37914363462497086,857901217,0.47454062018378346,551359658,0.4808414268334862,226479.50547054206,482.0,0.37914363462497086
