DHSID,education_pois_count,health_pois_count,lodging_pois_count,food_pois_count,services_pois_count,landmark_pois_count,entertainment_pois_count,other_pois_count,retail_pois_count,all_pois_count
NG201800000900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000902,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
NG201800000903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000908,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0
NG201800000909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000916,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0
NG201800000917,1.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0
NG201800000918,2.0,0.0,1.0,1.0,1.0,1.0,11.0,0.0,3.0,20.0
NG201800000919,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
NG201800000920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000922,5.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,2.0,14.0
NG201800000923,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0
NG201800000924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000925,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0
NG201800000926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
NG201800000927,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
NG201800000928,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
NG201800000929,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
NG201800000930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000932,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,4.0
NG201800000933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
NG201800000937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000938,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0
NG201800000939,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0
NG201800000940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000941,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,6.0
NG201800000942,0.0,0.0,1.0,1.0,5.0,0.0,4.0,0.0,1.0,12.0
NG201800000943,0.0,1.0,1.0,3.0,5.0,0.0,4.0,0.0,1.0,15.0
NG201800000944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000945,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
NG201800000946,2.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,8.0
NG201800000947,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
NG201800000948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000950,2.0,1.0,2.0,3.0,1.0,0.0,7.0,0.0,1.0,17.0
NG201800000951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000952,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
NG201800000953,1.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,8.0
NG201800000954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000956,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0
NG201800000957,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NG201800000958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000959,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NG201800000960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000968,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
NG201800000969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000973,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
NG201800000974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000977,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,6.0
NG201800000978,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
NG201800000979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000980,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
NG201800000981,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0
NG201800000982,0.0,2.0,0.0,0.0,5.0,2.0,8.0,0.0,1.0,18.0
NG201800000983,17.0,4.0,20.0,9.0,6.0,1.0,2.0,0.0,8.0,67.0
NG201800000984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000985,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
NG201800000986,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
NG201800000987,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0
NG201800000988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800000989,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
NG201800000990,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0
NG201800000991,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0
NG201800000992,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,7.0
NG201800000993,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
NG201800000994,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
NG201800000995,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,11.0
NG201800000996,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0
NG201800000997,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0
NG201800000998,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
NG201800000999,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0
NG201800001000,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0
NG201800001001,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0
NG201800001002,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0
NG201800001003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
NG201800001004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001005,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
NG201800001006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
NG201800001007,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
NG201800001008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001009,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0
NG201800001010,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
NG201800001011,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0
NG201800001012,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0
NG201800001013,0.0,1.0,1.0,0.0,3.0,1.0,7.0,0.0,3.0,16.0
NG201800001014,1.0,2.0,0.0,0.0,0.0,1.0,7.0,0.0,2.0,13.0
NG201800001015,0.0,1.0,1.0,0.0,3.0,1.0,14.0,0.0,3.0,23.0
NG201800001016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NG201800001017,0.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,9.0
NG201800001018,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NG201800001019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
NG201800001020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001028,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0
NG201800001029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001033,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
NG201800001034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001049,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0
NG201800001050,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
NG201800001051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001052,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
NG201800001053,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0
NG201800001054,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0
NG201800001055,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
NG201800001056,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
NG201800001057,20.0,2.0,13.0,6.0,8.0,0.0,3.0,0.0,2.0,54.0
NG201800001058,85.0,9.0,29.0,12.0,16.0,1.0,7.0,0.0,21.0,180.0
NG201800001059,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
NG201800001060,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
NG201800001061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001062,51.0,4.0,18.0,5.0,7.0,1.0,8.0,0.0,9.0,103.0
NG201800001063,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
NG201800001064,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
NG201800001065,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
NG201800001066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001069,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
NG201800001070,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NG201800001071,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
NG201800001072,1.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,18.0
NG201800001073,1.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,9.0
NG201800001074,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0
NG201800001075,2.0,0.0,1.0,1.0,2.0,0.0,5.0,0.0,0.0,11.0
NG201800001076,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0
NG201800001077,29.0,2.0,16.0,6.0,11.0,0.0,6.0,0.0,2.0,72.0
NG201800001078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001082,4.0,4.0,1.0,2.0,2.0,1.0,9.0,0.0,0.0,23.0
NG201800001083,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,12.0
NG201800001084,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0
NG201800001085,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
NG201800001086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001088,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
NG201800001089,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
NG201800001090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001096,16.0,10.0,6.0,9.0,13.0,2.0,0.0,0.0,38.0,94.0
NG201800001097,6.0,8.0,4.0,8.0,8.0,1.0,2.0,0.0,2.0,39.0
NG201800001098,86.0,43.0,16.0,37.0,103.0,14.0,11.0,0.0,198.0,508.0
NG201800001099,92.0,39.0,18.0,40.0,79.0,11.0,11.0,0.0,214.0,504.0
NG201800001100,32.0,14.0,14.0,21.0,63.0,5.0,1.0,0.0,69.0,219.0
NG201800001101,32.0,20.0,13.0,25.0,54.0,6.0,4.0,0.0,71.0,225.0
NG201800001102,13.0,0.0,19.0,8.0,28.0,1.0,12.0,0.0,14.0,95.0
NG201800001103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001104,16.0,8.0,11.0,8.0,15.0,2.0,1.0,0.0,10.0,71.0
NG201800001105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001106,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
NG201800001107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001108,13.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,20.0
NG201800001109,12.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,19.0
NG201800001110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001111,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0
NG201800001112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001118,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
NG201800001119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001121,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0
NG201800001122,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
NG201800001123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001124,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,8.0
NG201800001125,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
NG201800001126,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
NG201800001127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001128,8.0,2.0,6.0,11.0,13.0,0.0,27.0,0.0,4.0,71.0
NG201800001129,6.0,2.0,2.0,2.0,7.0,1.0,29.0,0.0,2.0,51.0
NG201800001130,11.0,4.0,12.0,7.0,15.0,0.0,12.0,0.0,4.0,65.0
NG201800001131,2.0,2.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,10.0
NG201800001132,5.0,1.0,0.0,0.0,2.0,0.0,6.0,0.0,1.0,15.0
NG201800001133,8.0,1.0,0.0,0.0,2.0,0.0,7.0,0.0,1.0,19.0
NG201800001134,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
NG201800001135,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0
NG201800001136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001139,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NG201800001140,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,12.0
NG201800001141,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0
NG201800001142,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,9.0
NG201800001143,4.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,17.0
NG201800001144,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
NG201800001145,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0
NG201800001146,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
NG201800001147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001149,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
NG201800001150,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0
NG201800001151,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
NG201800001152,9.0,2.0,5.0,8.0,6.0,0.0,14.0,0.0,3.0,47.0
NG201800001153,8.0,1.0,0.0,0.0,2.0,0.0,13.0,0.0,1.0,25.0
NG201800001154,2.0,1.0,2.0,0.0,1.0,0.0,4.0,0.0,1.0,11.0
NG201800001155,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0
NG201800001156,4.0,1.0,1.0,2.0,3.0,1.0,34.0,0.0,0.0,46.0
NG201800001157,10.0,0.0,0.0,0.0,1.0,1.0,31.0,0.0,0.0,43.0
NG201800001158,9.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,22.0
NG201800001159,3.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,10.0
NG201800001160,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
NG201800001161,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0
NG201800001162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001170,0.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,7.0
NG201800001171,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NG201800001172,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,6.0
NG201800001173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001184,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
NG201800001185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001193,0.0,0.0,76.0,0.0,5.0,0.0,16.0,2.0,0.0,99.0
NG201800001194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NG201800001195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
